,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS,concept
3307,000517.SZ,000517,荣安地产,区域地产,3.26,59.1,"环杭州湾大湾区, 房地产, "
3308,300466.SZ,300466,赛摩电气,电器仪表,7.8,58.85,"智慧物流, 定增破发, 智能制造, 工业互联网, 股权转让, 复牌股, 资产重组, 机器人, "
3309,603799.SH,603799,华友钴业,小金属,36.78,58.81,"MSCI, 特斯拉, 有色金属, 有色-钴, 储能, 锂电池, 新能源汽车, 有色-铜, "
3310,603089.SH,603089,正裕工业,汽车配件,23.0,58.42,"汽车零部件, 人民币贬值受益, "
3311,000760.SZ,000760,斯太尔,汽车配件,3.52,57.65,"军工, 军民融合, 汽车零部件, 工业自动化, 智能制造, 强势人气股, "
3312,603656.SH,603656,泰禾光电,专用机械,18.07,56.7,"工业自动化, 智能制造, 机器人, "
3313,600973.SH,600973,宝胜股份,电气设备,4.77,56.56,"央企改革, 军工研究所, 大飞机, 军工, "
3314,000920.SZ,000920,南方汇通,环境保护,9.45,56.51,"央企改革, 雄安-园林环保, 环保, 雄安新区, 京津冀, 污水处理, "
3315,300551.SZ,300551,古鳌科技,专用机械,17.89,56.47,"互联网金融, 无人银行, "
3316,603968.SH,603968,醋化股份,化工原料,18.23,56.28,
3317,600099.SH,600099,林海股份,摩托车,8.12,56.27,"央企改革, 乡村振兴, "
3318,002733.SZ,002733,雄韬股份,电气设备,29.33,56.09,"回购, 业绩预增, 储能, 锂电池, 燃料电池, 新能源汽车, 强势人气股, "
3319,603618.SH,603618,杭电股份,电气设备,7.48,56.08,"5G, 特高压, 光通信, 石墨烯, "
3320,600735.SH,600735,新华锦,商贸代理,8.3,55.98,"汽车销售, 中韩自贸区, 养老产业, 医疗器械, 自贸区, 石墨烯, 期货概念, "
3321,600733.SH,600733,北汽蓝谷,汽车整车,11.08,55.78,"新能源整车, 北汽新能源, 业绩预增, 无人驾驶, 新能源汽车, ST摘帽, "
3322,000939.SZ,000939,*ST凯迪,新型电力,1.12,55.75,"破净股, 雄安-园林环保, 雄安新区, 低价股, ST股, "
3323,000826.SZ,000826,启迪桑德,环境保护,13.2,55.54,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, "
3324,300173.SZ,300173,智慧松德,轻工机械,6.34,55.51,"工业自动化, 智能制造, 3D玻璃, 股权转让, 国资入股, 资产重组, 机器人, "
3325,002313.SZ,002313,日海智能,通信设备,24.03,55.35,"5G, 兜底式增持, 物联网, 北斗导航, 小米概念股, 大数据, "
3326,002318.SZ,002318,久立特材,特种钢,7.85,55.34,"钢铁, 油气改革, 核电, 业绩预增, 天然气, "
3327,603606.SH,603606,东方电缆,电气设备,13.25,55.13,"业绩预增, 风电, "
3328,002778.SZ,002778,高科石化,石油加工,23.04,54.96,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, "
3329,300333.SZ,300333,兆日科技,元器件,9.93,54.83,"网络安全, 国产芯片, "
3330,000681.SZ,000681,视觉中国,互联网,22.79,54.68,"MSCI, 阿里巴巴概念股, 旅游, 新零售, 百度概念股, 小米概念股, 大数据, 区块链, 知识产权, "
3331,002259.SZ,002259,ST升达,供气供热,2.69,54.55,"天然气, 低价股, 股权转让, 股权争夺, ST股, 壳公司, "
3332,300130.SZ,300130,新国都,电脑设备,18.28,54.31,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
3333,002868.SZ,002868,绿康生化,农业综合,24.28,53.66,"动物保健, "
3334,300579.SZ,300579,数字认证,软件服务,47.42,53.62,"雄安-智慧城市, 网络安全, 雄安新区, 高送转, 区块链, 国产软件, 彩票, 知识产权, "
3335,000723.SZ,000723,美锦能源,焦炭加工,18.0,53.49,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, "
3336,002249.SZ,002249,大洋电机,电气设备,6.66,52.96,"北汽新能源, 燃料电池, 新能源汽车, 共享经济, "
3337,300489.SZ,300489,中飞股份,铝,18.66,52.82,"有色-铝, 核电, 有色金属, 军工, 军民融合, "
3338,600128.SH,600128,弘业股份,商贸代理,9.8,52.82,"期货概念, 强势人气股, 创投, "
3339,002198.SZ,002198,嘉应制药,中成药,10.75,52.59,"医药, 中药, "
3340,002869.SZ,002869,金溢科技,通信设备,27.77,52.26,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, "
3341,600084.SH,600084,中葡股份,红黄药酒,3.14,52.23,"新疆, "
3342,002617.SZ,002617,露笑科技,电气设备,6.25,51.98,"回购, 光伏, 股权转让, 资产重组, "
3343,000595.SZ,000595,宝塔实业,机械基件,3.99,51.84,"军工, 高铁轨交, ST摘帽, 宁夏, "
3344,600379.SH,600379,宝光股份,电气设备,9.64,51.76,"央企改革, 股权争夺, "
3345,002098.SZ,002098,浔兴股份,服饰,10.19,51.34,"纺织服装, 资产重组, 壳公司, "
3346,300061.SZ,300061,康旗股份,医疗保健,8.1,51.17,"教育, 回购, 大数据, 资产重组, "
3347,000055.SZ,000055,方大集团,其他建材,6.82,51.05,"业绩预增, 光伏, 高铁轨交, 装修装饰, "
3348,000838.SZ,000838,财信发展,区域地产,4.31,50.95,"固废处理, 高质押率, 房地产, 环保, 住房租赁, "
3349,300540.SZ,300540,深冷股份,专用机械,24.7,50.66,"天然气, "
3350,600853.SH,600853,龙建股份,建筑施工,5.33,50.11,"振兴东北, 大基建, PPP, "
3351,600422.SH,600422,昆药集团,中成药,13.2,50.06,"国家队重仓, 回购, 医药, 中药, 创新药, 化学药, 独角兽, "
3352,002565.SZ,002565,顺灏股份,造纸,19.1,50.02,"包装印刷, 强势人气股, 工业大麻, "
3353,601799.SH,601799,星宇股份,汽车配件,72.46,50.0,"汽车零部件, 无人驾驶, "
3354,002554.SZ,002554,惠博普,石油开采,3.93,49.64,"油服, 油气改革, 可燃冰, 页岩气, 天然气, "
3355,603906.SH,603906,龙蟠科技,化工原料,11.38,49.25,"社保重仓, 石油化工, "
3356,600148.SH,600148,长春一东,汽车配件,18.31,49.2,"混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 汽车零部件, 资产重组, "
3357,300698.SZ,300698,万马科技,通信设备,20.89,49.15,"5G, 光通信, 物联网, 量子通信, 医疗器械, 互联网医疗, "
3358,300216.SZ,300216,千山药机,医疗保健,3.38,48.89,"智能制造, 基因测序, 医疗器械, 机器视觉, "
3359,600738.SH,600738,兰州民百,百货,9.24,48.88,"回购, 业绩预增, "
3360,300189.SZ,300189,神农基因,种植业,4.04,48.72,"海南自由贸易港, 举牌股, 自贸区, 农业种植, 自由贸易港, 海南, "
3361,002667.SZ,002667,鞍重股份,工程机械,9.86,48.41,"壳公司, "
3362,601999.SH,601999,出版传媒,出版业,7.18,48.09,"教育, "
3363,600917.SH,600917,重庆燃气,供气供热,8.15,48.03,"油气改革, 重庆国企改革, 天然气, 股权转让, "
3364,002676.SZ,002676,顺威股份,塑料,4.49,47.89,"白色家电, 家电, 壳公司, "
3365,600530.SH,600530,交大昂立,医疗保健,5.68,47.83,"回购, 保健品, 食品, 举牌股, 高校系, "
3366,002086.SZ,002086,ST东海洋,渔业,5.76,47.75,"民营医院, 社保重仓, 兜底式增持, 定增破发, 医疗器械, 体外诊断, ST股, "
3367,600141.SH,600141,兴发集团,化工原料,12.32,47.71,"烧碱, 草甘膦, 农药, 有机硅, 化肥, 磷化工, "
3368,300069.SZ,300069,金利华电,电气设备,13.6,47.44,"特高压, 燃料电池, 影视, "
3369,600523.SH,600523,贵航股份,汽车配件,15.01,47.18,"央企改革, 军工研究所, 大飞机, 军工, 汽车零部件, "
3370,002200.SZ,002200,云投生态,环境保护,7.63,47.02,"园林, 中科院系, PPP, 林业, "
3371,600522.SH,600522,中天科技,通信设备,10.83,46.62,"5G, 光通信, MSCI, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, "
3372,300430.SZ,300430,诚益通,电器仪表,13.38,46.45,"社保重仓, 定增破发, 工业自动化, 智能制造, 医疗器械, "
3373,300110.SZ,300110,华仁药业,化学制药,7.0,46.36,"医药, 化学药, 工业大麻, "
3374,300134.SZ,300134,大富科技,通信设备,16.48,46.22,"5G, OLED, 特斯拉, 华为产业链, 无人驾驶, 高质押率, 石墨烯, 股权转让, VR&AR, 国资入股, 虹膜识别, "
3375,600107.SH,600107,美尔雅,服饰,8.61,46.21,"金改, 纺织服装, 期货概念, 壳公司, "
3376,002630.SZ,002630,华西能源,专用机械,4.06,46.11,"石墨烯, 资产重组, "
3377,002122.SZ,002122,*ST天马,机械基件,3.43,46.02,"破净股, 智慧停车, 大数据, ST股, 创投, "
3378,300397.SZ,300397,天和防务,通信设备,23.52,45.91,"5G, 军工, 军民融合, 太赫兹, 智慧安防, "
3379,002906.SZ,002906,华阳集团,汽车配件,12.26,45.87,"汽车零部件, 百度概念股, 宁德时代概念股, 无人驾驶, "
3380,603767.SH,603767,中马传动,汽车配件,8.5,45.78,"汽车零部件, "
3381,001696.SZ,001696,宗申动力,摩托车,9.35,45.59,"东盟博览会, 国家队重仓, 通用航空, 军工, 军民融合, 无人机, 汽车零部件, 农机, 燃料电池, "
3382,300328.SZ,300328,宜安科技,铝,9.6,45.55,"有色-铝, 特斯拉, 华为产业链, 有色金属, 汽车零部件, 医疗器械, 国资入股, "
3383,000700.SZ,000700,模塑科技,汽车配件,4.39,45.19,"民营医院, 汽车零部件, 无人驾驶, 定增破发, "
3384,603615.SH,603615,茶花股份,家居用品,10.96,44.88,"二胎, "
3385,002388.SZ,002388,新亚制程,元器件,6.36,44.77,"华为产业链, 回购, 供应链金融, 高质押率, "
3386,600303.SH,600303,曙光股份,汽车整车,5.39,44.16,"新能源整车, 振兴东北, 汽车整车, 汽车零部件, 新能源汽车, 股权转让, "
3387,000560.SZ,000560,我爱我家,房产服务,6.54,44.07,"大消费, 业绩预增, 房地产, 住房租赁, 资产重组, "
3388,300694.SZ,300694,蠡湖股份,汽车配件,25.24,44.04,"汽车零部件, 燃料电池, "
3389,600246.SH,600246,万通地产,区域地产,5.16,43.82,"高质押率, 房地产, 锂电池, 新能源汽车, 京津冀, "
3390,002244.SZ,002244,滨江集团,区域地产,4.89,43.65,"二胎, 特色小镇, 环杭州湾大湾区, 房地产, 住房租赁, 独角兽, "
3391,600478.SH,600478,科力远,元器件,6.57,43.61,"回购, 稀土磁材, 工业自动化, 燃料电池, 智能制造, 资产重组, "
3392,600977.SH,600977,中国电影,影视音像,20.5,43.59,"MSCI, 中字头, 央企改革, 社保重仓, 影视, "
3393,002140.SZ,002140,东华科技,建筑施工,9.96,43.53,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
3394,600119.SH,600119,长江投资,仓储物流,7.25,43.44,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, "
3395,002761.SZ,002761,多喜爱,纺织,20.0,42.9,"纺织服装, 高质押率, 举牌股, 高送转, 人工智能, 股权转让, 年报季报, "
3396,600444.SH,600444,国机通用,塑料,12.97,42.06,"央企改革, 年报季报, "
3397,600695.SH,600695,绿庭投资,多元金融,7.7,41.87,"壳公司, "
3398,002592.SZ,002592,八菱科技,汽车配件,25.72,41.58,"回购, 汽车零部件, 燃料电池, 广西, 股权转让, "
3399,000510.SZ,000510,金路集团,化工原料,5.75,41.43,"烧碱, PVC, 教育, 石墨烯, 年报季报, "
3400,300247.SZ,300247,融捷健康,医疗保健,4.22,41.38,"大消费, 养老产业, 小家电, 家电, 医疗器械, 举牌股, 股权转让, "
3401,600960.SH,600960,渤海汽车,汽车配件,4.98,41.27,"北汽新能源, 破净股, 汽车零部件, "
3402,603895.SH,603895,天永智能,专用机械,26.09,41.06,"工业自动化, 智能制造, "
3403,000551.SZ,000551,创元科技,专用机械,8.61,40.76,"大气治理, 北斗导航, 环保, "
3404,002529.SZ,002529,海源复材,专用机械,9.45,40.67,"碳纤维, 蔚来汽车概念股, 汽车零部件, 宁德时代概念股, 3D打印, 智能制造, 独角兽, "
3405,300157.SZ,300157,恒泰艾普,石油开采,6.17,40.49,"油服, 油气改革, 可燃冰, 回购, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 大数据, 地热, 创投, "
3406,300433.SZ,300433,蓝思科技,元器件,9.08,40.47,"MSCI, 华为产业链, 小米概念股, 创业板人气股, 指纹识别, 3D玻璃, 苹果产业链, 虹膜识别, "
3407,300369.SZ,300369,绿盟科技,软件服务,14.19,40.3,"社保重仓, 网络安全, 云计算, 工业互联网, 国产软件, 国产操作系统, 独角兽, "
3408,600218.SH,600218,全柴动力,农用机械,20.5,40.06,"燃料电池, 强势人气股, "
3409,002726.SZ,002726,龙大肉食,食品,11.98,40.06,"养猪, 股权转让, "
3410,300217.SZ,300217,东方电热,电器仪表,3.52,40.03,"5G, 油服, 业绩预增, 光伏, 3D玻璃, "
3411,002303.SZ,002303,美盈森,造纸,7.15,39.39,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, "
3412,300341.SZ,300341,麦克奥迪,电气设备,7.2,39.31,
3413,002796.SZ,002796,世嘉科技,专用机械,38.6,39.29,"5G, 业绩预增, 高送转-填权, "
3414,002405.SZ,002405,四维图新,软件服务,25.0,39.26,"安邦系, MSCI, 特斯拉, 蔚来汽车概念股, 军工研究所, 回购, 业绩预增, 军工, 物联网, 无人驾驶, 雄安-智慧城市, 北斗导航, 雄安新区, 大数据, 国产软件, 腾讯概念股, 国产芯片, 滴滴出行概念股, 共享经济, 国产操作系统, 智慧安防, 独角兽, 手势识别, "
3415,002211.SZ,002211,宏达新材,橡胶,7.54,38.85,"有机硅, 雄安-园林环保, 雄安新区, 股权转让, "
3416,300618.SZ,300618,寒锐钴业,小金属,81.82,38.84,"高价股, 有色金属, 有色-钴, "
3417,002788.SZ,002788,鹭燕医药,医药商业,16.72,38.82,"医药商业, 医药, 中药, 医疗器械, "
3418,600086.SH,600086,东方金钰,服饰,4.74,38.76,"高质押率, 智能制造, 股权转让, 资产重组, 机器人, 黄金, 强势人气股, "
3419,300174.SZ,300174,元力股份,化工原料,30.52,38.64,"业绩预增, 游戏, 手游, "
3420,600135.SH,600135,乐凯胶片,化工原料,9.1,38.31,"央企改革, 军工研究所, 军工, 锂电池, 雄安新区, 新能源汽车, 京津冀, 雄安-周边, "
3421,600074.SH,600074,*ST保千,电脑设备,1.05,38.07,"新能源整车, 无人驾驶, 智能制造, 新能源汽车, 低价股, 人工智能, 机器视觉, 智慧安防, ST股, "
3422,300208.SZ,300208,青岛中程,电气设备,8.68,37.77,"有色金属, 有色-镍, 举牌股, "
3423,000893.SZ,000893,*ST东凌,食品,8.36,37.63,"化肥, 股权转让, ST股, "
3424,603711.SH,603711,香飘飘,软饮料,33.67,37.51,"大消费, 饮料, "
3425,603505.SH,603505,金石资源,矿物制品,19.66,37.4,"业绩预增, "
3426,600421.SH,600421,ST仰帆,机械基件,16.32,37.37,"股权争夺, ST股, 壳公司, "
3427,300552.SZ,300552,万集科技,软件服务,26.28,37.27,"无人驾驶, 国产软件, 国资入股, 电子车牌, "
3428,600604.SH,600604,市北高新,园区开发,17.58,36.7,"阿里巴巴概念股, 房地产, 上海国企改革, 住房租赁, 强势人气股, 创投, "
3429,600506.SH,600506,香梨股份,种植业,13.1,36.43,"乡村振兴, 新疆, 土地流转, 新疆国企改革, 农业种植, "
3430,600856.SH,600856,中天能源,供气供热,4.71,36.38,"油气改革, 天然气, 定增破发, 互联网金融, "
3431,603966.SH,603966,法兰泰克,机械基件,14.55,36.27,"机械, "
3432,300194.SZ,300194,福安药业,化学制药,9.33,36.0,"医药, 化学药, 工业大麻, "
3433,000912.SZ,000912,泸天化,农药化肥,6.26,35.71,"甲醇, 煤化工, 化肥, ST股, "
3434,603499.SH,603499,翔港科技,广告包装,35.35,35.57,"包装印刷, 化妆品, "
3435,000592.SZ,000592,平潭发展,林业,4.66,35.43,"赛马, 民营医院, 福建自贸区, 光伏, 土地流转, 林业, 自贸区, 体育产业, "
3436,300345.SZ,300345,红宇新材,钢加工,6.29,35.32,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, "
3437,002750.SZ,002750,龙津药业,中成药,17.4,35.22,"医药, 中药, 强势人气股, 工业大麻, "
3438,000150.SZ,000150,宜华健康,医疗保健,11.94,35.2,"民营医院, 养老产业, 互联网医疗, "
3439,603709.SH,603709,中源家居,家居用品,40.88,34.91,"人民币贬值受益, 家具家居, "
3440,002511.SZ,002511,中顺洁柔,造纸,10.77,34.89,"社保重仓, 回购, 造纸, "
3441,603829.SH,603829,洛凯股份,电气设备,14.27,34.71,
3442,002951.SZ,002951,金时科技,广告包装,32.5,34.68,"次新股, 包装印刷, "
3443,002524.SZ,002524,光正集团,医疗保健,5.88,34.65,"一带一路, 民营医院, 装配式建筑, 新疆, 眼科, 壳公司, 创投, "
3444,601168.SH,601168,西部矿业,铜,6.24,34.52,"MSCI, 有色-锌, 有色金属, 铁矿石, 有色-铜, "
3445,300409.SZ,300409,道氏技术,陶瓷,18.45,34.43,"有色金属, 供应链金融, 有色-钴, 定增破发, 锂电池, 燃料电池, 新能源汽车, 石墨烯, 资产重组, "
3446,002471.SZ,002471,中超控股,电气设备,3.89,34.41,"新能源汽车, 石墨烯, 充电桩, 科创板概念股, "
3447,300622.SZ,300622,博士眼镜,其他商业,21.66,34.23,"高送转-预期, 眼科, "
3448,002600.SZ,002600,领益智造,元器件,6.94,33.84,"OLED, 华为产业链, 稀土磁材, 小米概念股, 苹果产业链, 强势人气股, "
3449,000070.SZ,000070,特发信息,通信设备,19.2,33.54,"5G, 光通信, 军工, 军民融合, 深圳本地股/深汕合作, 创投, "
3450,002147.SZ,002147,ST新光,区域地产,3.74,33.33,"破净股, 债转股-AMC, 高质押率, 房地产, 共享经济, 资产重组, ST股, "
3451,002054.SZ,002054,德美化工,化工原料,8.75,33.19,"半导体, 国资入股, 壳公司, 创投, "
3452,600105.SH,600105,永鼎股份,通信设备,6.86,33.18,"5G, 光通信, 汽车零部件, 装配式建筑, 大数据, "
3453,002088.SZ,002088,鲁阳节能,矿物制品,14.3,33.11,"社保重仓, 雄安-建材, 雄安新区, 耐火材料, "
3454,000966.SZ,000966,长源电力,火力发电,5.79,32.99,"火电, 电改, 央企改革, 创投, "
3455,300497.SZ,300497,富祥股份,化学制药,22.75,32.86,"医药, 化学药, "
3456,002692.SZ,002692,远程股份,电气设备,4.88,32.45,"特高压, 军工, 军民融合, "
3457,300158.SZ,300158,振东制药,中成药,5.78,32.38,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
3458,603959.SH,603959,百利科技,建筑施工,23.39,32.36,"宁德时代概念股, 煤化工, 高质押率, 锂电池, 新能源汽车, "
3459,601218.SH,601218,吉鑫科技,机械基件,3.5,32.11,"回购, 风电, 年报季报, "
3460,002640.SZ,002640,跨境通,服饰,12.51,32.06,"MSCI, 新零售, 业绩预增, 兜底式增持, 定增破发, 互联网金融, 跨境电商, 股权转让, "
