,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
1150,600501.SH,航天晨光,汽车配件,8.44,0.72,-34.05,"申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划
天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划
航天科工资产管理有限公司
申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划
天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划
航天科工资产管理有限公司"
1151,002533.SZ,金杯电工,电气设备,5.42,0.74,-34.08,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
1152,603559.SH,中通国脉,通信设备,20.49,0.79,-34.12,"无锡兆泽利丰投资管理有限公司-兆泽利丰中通国脉一号定向增发私募股权投资基金
无锡兆泽利丰投资管理有限公司-兆泽利丰中通国脉一号定向增发私募股权投资基金"
1153,000639.SZ,西王食品,食品,4.96,0.81,-34.15,"巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
深圳市九派资本管理有限公司-九派定增1号私募股权投资基金
巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
深圳市九派资本管理有限公司-九派定增1号私募股权投资基金"
1154,300324.SZ,旋极信息,软件服务,7.33,0.83,-34.16,"北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)
北方国际信托股份有限公司-北方信托·恒升一号证券投资单一资金信托
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
1155,002079.SZ,苏州固锝,半导体,11.63,0.87,-34.2,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
云南国际信托有限公司-云信兴富进取2期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
1156,603066.SH,音飞储存,仓储物流,8.74,0.92,-34.26,
1157,300702.SZ,天宇股份,化学制药,65.41,1.77,-34.32,"中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
中国农业银行股份有限公司-银河稳健证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
基本养老保险基金一二零四组合
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金"
1158,600609.SH,金杯汽车,汽车配件,4.07,0.99,-34.33,"北京桑海汇通资产管理中心(有限合伙)
北京桑海汇通资产管理中心(有限合伙)"
1159,603160.SH,汇顶科技,元器件,271.02,0.69,-34.38,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
全国社保基金五零三组合"
1160,002637.SZ,赞宇科技,日用化工,11.3,1.07,-34.41,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划"
1161,002613.SZ,北玻股份,专用机械,3.73,1.08,-34.42,
1162,603912.SH,佳力图,专用机械,17.71,1.26,-34.59,"广东洪昌私募证券投资管理有限公司-洪昌价值成长二号私募证券投资基金
浙江九章资产管理有限公司-九章幻方青溪2号私募基金
中国对外经济贸易信托有限公司-外贸信托·昀沣5号证券投资集合资金信托计划
千合资本管理有限公司-昀锦1号私募证券投资基金"
1163,000428.SZ,华天酒店,酒店餐饮,2.88,1.41,-34.74,"深圳昭阳投资管理有限公司-昭阳1号私募证券投资基金
深圳昭阳投资管理有限公司-昭阳1号私募证券投资基金"
1164,300030.SZ,阳普医疗,医疗保健,9.63,1.48,-34.81,"中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划
四川信托有限公司-四川信托-阳普医疗员工持股计划集合资金信托计划
元达信资本-工商银行-元达信腾飞1号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
1165,002306.SZ,ST云网,酒店餐饮,2.7,1.5,-34.84,
1166,002089.SZ,*ST新海,通信设备,2.38,1.71,-35.04,"陕西省国际信托股份有限公司-陕国投·祥瑞5号结构化证券投资集合资金信托计划
光大证券资管-浦发银行-光证资管众享添利新海宜成长分级集合资产管理计划
陕西省国际信托股份有限公司-陕国投·祥瑞5号结构化证券投资集合资金信托计划"
1167,002768.SZ,国恩股份,塑料,32.24,2.06,-35.05,"中国工商银行股份有限公司-上投摩根智慧互联股票型证券投资基金
全国社保基金五零四组合
泰达宏利基金-浦发银行-泰达宏利价值成长定向增发750号资产管理计划
国寿安保基金-广发银行-国寿安保-民生信托定增9号资产管理计划
泰达宏利基金-浦发银行-泰达宏利价值成长定向增发750号资产管理计划
全国社保基金五零四组合
国寿安保基金-广发银行-国寿安保-民生信托定增9号资产管理计划
陕西省国际信托股份有限公司-陕国投·国恩股份员工持股集合资金信托计划
中国工商银行股份有限公司-上投摩根智慧互联股票型证券投资基金"
1168,002727.SZ,一心堂,医药商业,23.79,0.72,-35.34,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国银行-景顺长城动力平衡证券投资基金
中国农业银行股份有限公司-景顺长城能源基建混合型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金"
1169,002778.SZ,高科石化,石油加工,22.22,0.5,-35.79,"上海金融发展投资基金(有限合伙)
上海金融发展投资基金(有限合伙)"
1170,300002.SZ,神州泰岳,软件服务,4.02,2.55,-35.88,北京同舟一号股权基金(有限合伙)
1171,600371.SH,万向德农,种植业,12.46,1.05,-36.05,"浙江九章资产管理有限公司-幻方星月石7号私募基金
中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
1172,000034.SZ,神州数码,综合类,24.41,1.08,-36.08,"中信建投基金-中信证券-中信建投基金定增16号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金六零三组合
基本养老保险基金一二零四组合
中信建投基金-中信证券-中信建投基金定增16号资产管理计划
全国社保基金六零三组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金"
1173,603577.SH,汇金通,钢加工,11.54,1.32,-36.1,"吉林省现代农业和新兴产业投资基金有限公司
吉林省现代农业和新兴产业投资基金有限公司
深圳唯瀚成长股权投资基金合伙企业(有限合伙)"
1174,603801.SH,志邦家居,家居用品,22.23,0.91,-36.39,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一一四组合"
1175,002518.SZ,科士达,电器仪表,12.58,0.72,-36.43,"长安基金-浦发银行-长安国际信托股份有限公司
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金"
1176,002317.SZ,众生药业,中成药,12.65,0.72,-36.43,"全国社保基金六零四组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零四组合
香港中央结算有限公司(陆股通)"
1177,300803.SZ,指南针,软件服务,49.12,1.97,-36.45,"交通银行-金鹰中小盘精选证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国银行股份有限公司-招商国企改革主题混合型证券投资基金"
1178,600276.SH,恒瑞医药,化学制药,89.33,0.34,-36.51,"香港中央结算有限公司(陆股通)
奥本海默基金公司-中国基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
奥本海默基金公司-中国基金
中央汇金资产管理有限责任公司"
1179,300680.SZ,隆盛科技,汽车配件,22.86,0.7,-36.7,江苏金百灵资产管理有限责任公司-爱嘉专项基金
1180,603331.SH,百达精工,专用机械,16.58,0.42,-36.79,
1181,300605.SZ,恒锋信息,软件服务,14.01,0.5,-36.87,"中国-比利时直接股权投资基金
中国-比利时直接股权投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金"
