,ts_code,symbol,name,industry,COL_FITNESS
986,002526.SZ,002526,山东矿机,工程机械,4.35
815,002354.SZ,002354,天神娱乐,互联网,4.35
1464,300074.SZ,300074,华平股份,通信设备,4.34
884,002423.SZ,002423,中原特钢,特种钢,4.33
3062,601616.SH,601616,广电电气,电气设备,4.32
527,002065.SZ,002065,东华软件,软件服务,4.31
1220,002766.SZ,002766,索菱股份,汽车配件,4.3
1610,300221.SZ,300221,银禧科技,塑料,4.3
3470,603729.SH,603729,龙韵股份,广告包装,4.3
2470,600393.SH,600393,粤泰股份,全国地产,4.3
2850,600845.SH,600845,宝信软件,软件服务,4.29
829,002368.SZ,002368,太极股份,软件服务,4.29
3185,603066.SH,603066,音飞储存,仓储物流,4.29
1700,300311.SZ,300311,任子行,软件服务,4.27
1845,300458.SZ,300458,全志科技,元器件,4.27
1901,300514.SZ,300514,友讯达,通信设备,4.25
1985,300603.SZ,300603,立昂技术,通信设备,4.25
2489,600421.SH,600421,ST仰帆,机械基件,4.25
846,002385.SZ,002385,大北农,饲料,4.25
890,002429.SZ,002429,兆驰股份,家用电器,4.23
136,000545.SZ,000545,金浦钛业,化工原料,4.23
1770,300383.SZ,300383,光环新网,电信运营,4.22
3200,603096.SH,603096,新经典,出版业,4.21
2180,600060.SH,600060,海信电器,家用电器,4.21
1116,002656.SZ,002656,摩登大道,服饰,4.2
2788,600775.SH,600775,南京熊猫,通信设备,4.2
722,002261.SZ,002261,拓维信息,互联网,4.2
3570,603959.SH,603959,百利科技,建筑施工,4.18
511,002049.SZ,002049,紫光国微,元器件,4.18
1773,300386.SZ,300386,飞天诚信,软件服务,4.17
2724,600707.SH,600707,彩虹股份,元器件,4.17
2005,300624.SZ,300624,万兴科技,软件服务,4.17
410,000933.SZ,000933,神火股份,煤炭开采,4.17
938,002477.SZ,002477,雏鹰农牧,农业综合,4.16
1657,300268.SZ,300268,佳沃股份,农业综合,4.16
3247,603189.SH,603189,网达软件,软件服务,4.15
2492,600425.SH,600425,青松建化,水泥,4.15
2614,600584.SH,600584,长电科技,半导体,4.14
2705,600687.SH,600687,刚泰控股,黄金,4.14
3036,601375.SH,601375,中原证券,证券,4.14
2107,300730.SZ,300730,科创信息,软件服务,4.14
973,002512.SZ,002512,达华智能,元器件,4.13
2844,600837.SH,600837,海通证券,证券,4.13
1655,300266.SZ,300266,兴源环境,环境保护,4.13
2193,600074.SH,600074,*ST保千,电脑设备,4.12
691,002229.SZ,002229,鸿博股份,广告包装,4.12
1047,002587.SZ,002587,奥拓电子,元器件,4.12
1070,002610.SZ,002610,爱康科技,电气设备,4.12
151,000563.SZ,000563,陕国投A,多元金融,4.12
2064,300684.SZ,300684,中石科技,化工原料,4.12
1754,300366.SZ,300366,创意信息,软件服务,4.11
1035,002575.SZ,002575,群兴玩具,文教休闲,4.1
1611,300222.SZ,300222,科大智能,电气设备,4.1
3008,601211.SH,601211,国泰君安,证券,4.09
1007,002547.SZ,002547,春兴精工,通信设备,4.08
2046,300666.SZ,300666,江丰电子,元器件,4.08
1141,002681.SZ,002681,奋达科技,家用电器,4.07
1575,300185.SZ,300185,通裕重工,工程机械,4.07
1193,002736.SZ,002736,国信证券,证券,4.07
1189,002732.SZ,002732,燕塘乳业,乳制品,4.06
1427,300036.SZ,300036,超图软件,软件服务,4.04
3201,603098.SH,603098,森特股份,装修装饰,4.04
2814,600804.SH,600804,鹏博士,电信运营,4.04
1025,002565.SZ,002565,顺灏股份,造纸,4.04
1550,300160.SZ,300160,秀强股份,玻璃,4.03
2512,600462.SH,600462,ST九有,元器件,4.03
2385,600293.SH,600293,三峡新材,玻璃,4.02
3398,603602.SH,603602,纵横通信,通信设备,4.02
2564,600526.SH,600526,菲达环保,环境保护,4.02
3331,603380.SH,603380,易德龙,元器件,4.02
148,000559.SZ,000559,万向钱潮,汽车配件,4.02
874,002413.SZ,002413,雷科防务,通信设备,4.01
2058,300678.SZ,300678,中科信息,软件服务,4.01
270,000725.SZ,000725,京东方A,元器件,4.01
2114,300738.SZ,300738,奥飞数据,电信运营,4.0
949,002488.SZ,002488,金固股份,汽车配件,3.99
2145,600011.SH,600011,华能国际,火力发电,3.99
3206,603105.SH,603105,芯能科技,电气设备,3.99
2035,300655.SZ,300655,晶瑞股份,化工原料,3.98
1932,300547.SZ,300547,川环科技,橡胶,3.98
31,000038.SZ,000038,深大通,广告包装,3.97
534,002072.SZ,002072,凯瑞德,互联网,3.97
2544,600503.SH,600503,华丽家族,区域地产,3.97
610,002148.SZ,002148,北纬科技,互联网,3.97
1368,002926.SZ,002926,华西证券,证券,3.96
2127,300752.SZ,300752,隆利科技,元器件,3.94
1907,300520.SZ,300520,科大国创,软件服务,3.93
696,002234.SZ,002234,民和股份,农业综合,3.93
1219,002765.SZ,002765,蓝黛传动,汽车配件,3.92
2677,600654.SH,600654,ST中安,软件服务,3.91
2910,600929.SH,600929,湖南盐业,食品,3.91
3406,603612.SH,603612,索通发展,矿物制品,3.91
2638,600610.SH,600610,*ST毅达,建筑施工,3.9
721,002260.SZ,002260,*ST德奥,航空,3.89
1505,300115.SZ,300115,长盈精密,元器件,3.89
1567,300177.SZ,300177,中海达,通信设备,3.88
2976,601099.SH,601099,太平洋,证券,3.86
1321,002875.SZ,002875,安奈儿,服饰,3.86
900,002439.SZ,002439,启明星辰,软件服务,3.84
2914,600958.SH,600958,东方证券,证券,3.84
1653,300264.SZ,300264,佳创视讯,通信设备,3.83
58,000096.SZ,000096,广聚能源,石油贸易,3.82
693,002231.SZ,002231,奥维通信,通信设备,3.82
848,002387.SZ,002387,维信诺,元器件,3.81
124,000531.SZ,000531,穗恒运A,火力发电,3.8
3348,603466.SH,603466,风语筑,文教休闲,3.79
1174,002716.SZ,002716,金贵银业,小金属,3.78
3037,601377.SH,601377,兴业证券,证券,3.76
593,002131.SZ,002131,利欧股份,互联网,3.76
377,000893.SZ,000893,*ST东凌,食品,3.74
3032,601360.SH,601360,三六零,互联网,3.73
1039,002579.SZ,002579,中京电子,元器件,3.71
1810,300423.SZ,300423,鲁亿通,电气设备,3.71
609,002147.SZ,002147,ST新光,区域地产,3.7
1114,002654.SZ,002654,万润科技,半导体,3.7
1558,300168.SZ,300168,万达信息,软件服务,3.7
1591,300202.SZ,300202,聚龙股份,专用机械,3.7
3038,601388.SH,601388,怡球资源,铝,3.69
1671,300282.SZ,300282,三盛教育,文教休闲,3.68
2305,600200.SH,600200,江苏吴中,综合类,3.68
1658,300269.SZ,300269,联建光电,半导体,3.67
3026,601326.SH,601326,秦港股份,港口,3.67
10,000012.SZ,000012,南玻A,玻璃,3.67
551,002089.SZ,002089,新海宜,通信设备,3.67
637,002175.SZ,002175,东方网络,电器仪表,3.66
2628,600599.SH,600599,熊猫金控,多元金融,3.66
3243,603185.SH,603185,上机数控,机床制造,3.66
2280,600172.SH,600172,黄河旋风,矿物制品,3.65
1442,300051.SZ,300051,三五互联,互联网,3.64
2131,300757.SZ,300757,罗博特科,专用机械,3.63
1096,002636.SZ,002636,金安国纪,元器件,3.62
1393,300002.SZ,300002,神州泰岳,软件服务,3.62
2962,601016.SH,601016,节能风电,新型电力,3.62
2128,300753.SZ,300753,爱朋医疗,医疗保健,3.62
3269,603239.SH,603239,浙江仙通,汽车配件,3.61
647,002185.SZ,002185,华天科技,半导体,3.6
2343,600242.SH,600242,中昌数据,软件服务,3.6
1383,002942.SZ,002942,新农股份,农药化肥,3.58
3130,601990.SH,601990,南京证券,证券,3.57
507,002045.SZ,002045,国光电器,元器件,3.56
626,002164.SZ,002164,宁波东力,电气设备,3.56
887,002426.SZ,002426,胜利精密,元器件,3.56
1659,300270.SZ,300270,中威电子,通信设备,3.56
1975,300592.SZ,300592,华凯创意,软件服务,3.56
1470,300080.SZ,300080,易成新能,半导体,3.56
1471,300081.SZ,300081,恒信东方,文教休闲,3.55
1090,002630.SZ,002630,华西能源,专用机械,3.54
1930,300545.SZ,300545,联得装备,专用机械,3.54
3022,601298.SH,601298,青岛港,港口,3.53
1842,300455.SZ,300455,康拓红外,运输设备,3.53
3337,603389.SH,603389,亚振家居,家居用品,3.53
794,002333.SZ,002333,罗普斯金,铝,3.51
3316,603351.SH,603351,威尔药业,化学制药,3.5
166,000586.SZ,000586,汇源通信,通信设备,3.49
2750,600734.SH,600734,实达集团,电脑设备,3.48
1866,300479.SZ,300479,神思电子,软件服务,3.48
2085,300706.SZ,300706,阿石创,元器件,3.48
2181,600061.SH,600061,国投资本,证券,3.47
2087,300708.SZ,300708,聚灿光电,半导体,3.47
1816,300429.SZ,300429,强力新材,化工原料,3.47
1922,300536.SZ,300536,农尚环境,建筑施工,3.45
3101,601878.SH,601878,浙商证券,证券,3.41
480,002018.SZ,002018,*ST华信,农药化肥,3.41
760,002299.SZ,002299,圣农发展,农业综合,3.4
3298,603320.SH,603320,迪贝电气,机械基件,3.39
305,000785.SZ,000785,武汉中商,百货,3.38
2015,300634.SZ,300634,彩讯股份,软件服务,3.38
3020,601258.SH,601258,庞大集团,汽车服务,3.36
2520,600476.SH,600476,湘邮科技,软件服务,3.36
2041,300661.SZ,300661,圣邦股份,元器件,3.36
3278,603283.SH,603283,赛腾股份,专用机械,3.36
1503,300113.SZ,300113,顺网科技,互联网,3.34
205,000633.SZ,000633,合金投资,综合类,3.34
400,000922.SZ,000922,佳电股份,电气设备,3.33
3188,603076.SH,603076,乐惠国际,专用机械,3.33
3474,603738.SH,603738,泰晶科技,元器件,3.33
1996,300615.SZ,300615,欣天科技,元器件,3.33
3044,601519.SH,601519,大智慧,软件服务,3.31
514,002052.SZ,002052,同洲电子,通信设备,3.31
1686,300297.SZ,300297,蓝盾股份,软件服务,3.3
1441,300050.SZ,300050,世纪鼎利,软件服务,3.3
978,002517.SZ,002517,恺英网络,互联网,3.29
580,002118.SZ,002118,紫鑫药业,中成药,3.28
2780,600766.SH,600766,园城黄金,黄金,3.28
2642,600614.SH,600614,鹏起科技,综合类,3.26
583,002121.SZ,002121,科陆电子,电器仪表,3.25
1755,300367.SZ,300367,东方网力,电脑设备,3.25
3334,603386.SH,603386,广东骏亚,元器件,3.25
866,002405.SZ,002405,四维图新,软件服务,3.25
834,002373.SZ,002373,千方科技,软件服务,3.25
113,000518.SZ,000518,四环生物,生物制药,3.23
3098,601869.SH,601869,长飞光纤,通信设备,3.23
2569,600531.SH,600531,豫光金铅,铅锌,3.22
835,002374.SZ,002374,丽鹏股份,建筑施工,3.21
2352,600255.SH,600255,梦舟股份,铜,3.21
2657,600633.SH,600633,浙数文化,互联网,3.21
1737,300348.SZ,300348,长亮科技,软件服务,3.2
2129,300755.SZ,300755,华致酒行,其他商业,3.19
1676,300287.SZ,300287,飞利信,软件服务,3.17
3049,601577.SH,601577,长沙银行,银行,3.16
557,002095.SZ,002095,生意宝,互联网,3.16
1701,300312.SZ,300312,邦讯技术,通信设备,3.16
1130,002670.SZ,002670,国盛金控,证券,3.16
1940,300555.SZ,300555,路通视信,通信设备,3.15
1466,300076.SZ,300076,GQY视讯,电脑设备,3.15
461,001965.SZ,001965,招商公路,路桥,3.14
3082,601788.SH,601788,光大证券,证券,3.14
1924,300538.SZ,300538,同益股份,批发业,3.13
2761,600745.SH,600745,闻泰科技,通信设备,3.12
820,002359.SZ,002359,北讯集团,通信设备,3.12
3147,603011.SH,603011,合锻智能,机床制造,3.11
1125,002665.SZ,002665,首航节能,电气设备,3.1
1548,300158.SZ,300158,振东制药,中成药,3.09
1140,002680.SZ,002680,*ST长生,生物制药,3.09
2790,600777.SH,600777,新潮能源,综合类,3.08
662,002200.SZ,002200,云投生态,环境保护,3.07
2399,600310.SH,600310,桂东电力,水力发电,3.07
1560,300170.SZ,300170,汉得信息,软件服务,3.06
2687,600666.SH,600666,奥瑞德,元器件,3.06
996,002536.SZ,002536,西泵股份,汽车配件,3.02
2771,600756.SH,600756,浪潮软件,软件服务,3.02
872,002411.SZ,002411,延安必康,化学制药,3.01
2879,600876.SH,600876,洛阳玻璃,玻璃,3.0
675,002213.SZ,002213,特尔佳,汽车配件,3.0
1994,300612.SZ,300612,宣亚国际,广告包装,3.0
2123,300748.SZ,300748,金力永磁,元器件,2.99
705,002243.SZ,002243,通产丽星,塑料,2.99
454,000996.SZ,000996,中国中期,汽车服务,2.98
1680,300291.SZ,300291,华录百纳,影视音像,2.97
2991,601138.SH,601138,工业富联,通信设备,2.97
122,000529.SZ,000529,广弘控股,食品,2.97
2348,600249.SH,600249,两面针,日用化工,2.96
701,002239.SZ,002239,奥特佳,汽车配件,2.96
67,000158.SZ,000158,常山北明,纺织,2.95
1377,002936.SZ,002936,郑州银行,银行,2.95
777,002316.SZ,002316,亚联发展,软件服务,2.95
195,000622.SZ,000622,恒立实业,汽车配件,2.95
1385,002945.SZ,002945,华林证券,证券,2.95
1317,002870.SZ,002870,香山股份,电器仪表,2.95
1995,300613.SZ,300613,富瀚微,半导体,2.95
555,002093.SZ,002093,国脉科技,电信运营,2.95
1225,002771.SZ,002771,真视通,软件服务,2.94
2051,300671.SZ,300671,富满电子,半导体,2.94
2502,600446.SH,600446,金证股份,软件服务,2.93
2400,600311.SH,600311,荣华实业,黄金,2.92
2903,600903.SH,600903,贵州燃气,供气供热,2.92
2071,300691.SZ,300691,联合光电,元器件,2.92
1207,002751.SZ,002751,易尚展示,家居用品,2.91
2603,600572.SH,600572,康恩贝,中成药,2.9
19,000025.SZ,000025,特力A,汽车服务,2.9
2341,600240.SH,600240,华业资本,全国地产,2.89
1742,300353.SZ,300353,东土科技,通信设备,2.87
53,000070.SZ,000070,特发信息,通信设备,2.87
3144,603008.SH,603008,喜临门,家居用品,2.87
236,000682.SZ,000682,东方电子,电气设备,2.87
3415,603630.SH,603630,拉芳家化,日用化工,2.86
1766,300379.SZ,300379,东方通,软件服务,2.84
351,000851.SZ,000851,高鸿股份,软件服务,2.83
750,002289.SZ,002289,宇顺电子,元器件,2.83
759,002298.SZ,002298,中电兴发,软件服务,2.82
202,000630.SZ,000630,铜陵有色,铜,2.81
2734,600718.SH,600718,东软集团,软件服务,2.8
1741,300352.SZ,300352,北信源,软件服务,2.8
2039,300659.SZ,300659,中孚信息,软件服务,2.79
2618,600588.SH,600588,用友网络,软件服务,2.78
2824,600816.SH,600816,安信信托,多元金融,2.77
2265,600156.SH,600156,华升股份,纺织,2.77
2981,601108.SH,601108,财通证券,证券,2.75
911,002450.SZ,002450,ST康得新,化工原料,2.75
1856,300469.SZ,300469,信息发展,软件服务,2.73
1169,002711.SZ,002711,欧浦智网,仓储物流,2.73
3210,603111.SH,603111,康尼机电,运输设备,2.71
3568,603956.SH,603956,威派格,专用机械,2.71
646,002184.SZ,002184,海得控制,软件服务,2.7
1388,002948.SZ,002948,青岛银行,银行,2.68
1696,300307.SZ,300307,慈星股份,纺织机械,2.68
1728,300339.SZ,300339,润和软件,软件服务,2.67
2243,600128.SH,600128,弘业股份,商贸代理,2.67
1480,300090.SZ,300090,盛运环保,环境保护,2.65
2037,300657.SZ,300657,弘信电子,元器件,2.65
1380,002939.SZ,002939,长城证券,证券,2.64
2238,600122.SH,600122,宏图高科,其他商业,2.63
1010,002550.SZ,002550,千红制药,生物制药,2.62
1883,300496.SZ,300496,中科创达,软件服务,2.62
3281,603289.SH,603289,泰瑞机器,专用机械,2.62
1750,300362.SZ,300362,天翔环境,环境保护,2.6
3107,601890.SH,601890,亚星锚链,船舶,2.6
1384,002943.SZ,002943,宇晶股份,机床制造,2.59
1682,300293.SZ,300293,蓝英装备,专用机械,2.57
441,000977.SZ,000977,浪潮信息,电脑设备,2.57
1012,002552.SZ,002552,宝鼎科技,机械基件,2.56
1518,300128.SZ,300128,锦富技术,元器件,2.56
2205,600086.SH,600086,东方金钰,服饰,2.53
3307,603332.SH,603332,苏州龙杰,化纤,2.52
1818,300431.SZ,300431,暴风集团,互联网,2.52
2443,600363.SH,600363,联创光电,元器件,2.51
1416,300025.SZ,300025,华星创业,通信设备,2.5
2826,600818.SH,600818,中路股份,文教休闲,2.5
2380,600288.SH,600288,大恒科技,软件服务,2.49
1506,300116.SZ,300116,坚瑞沃能,电气设备,2.49
3194,603083.SH,603083,剑桥科技,通信设备,2.49
2624,600595.SH,600595,中孚实业,铝,2.48
1734,300345.SZ,300345,红宇新材,钢加工,2.48
2871,600868.SH,600868,梅雁吉祥,水力发电,2.47
2641,600613.SH,600613,神奇制药,中成药,2.45
3009,601212.SH,601212,白银有色,铜,2.42
2052,300672.SZ,300672,国科微,半导体,2.42
467,002005.SZ,002005,德豪润达,家用电器,2.41
2132,300758.SZ,300758,七彩化学,染料涂料,2.39
605,002143.SZ,002143,印纪传媒,影视音像,2.38
2229,600113.SH,600113,浙江东日,区域地产,2.34
1128,002668.SZ,002668,奥马电器,家用电器,2.32
1880,300493.SZ,300493,润欣科技,通信设备,2.31
2135,300761.SZ,300761,立华股份,农业综合,2.31
1487,300097.SZ,300097,智云股份,电器仪表,2.3
1475,300085.SZ,300085,银之杰,软件服务,2.29
2210,600093.SH,600093,易见股份,仓储物流,2.28
2619,600589.SH,600589,广东榕泰,塑料,2.21
3096,601865.SH,601865,福莱特,玻璃,2.2
2586,600552.SH,600552,凯盛科技,玻璃,2.19
3258,603220.SH,603220,贝通信,通信设备,2.18
2846,600839.SH,600839,四川长虹,家用电器,2.18
167,000587.SZ,000587,金洲慈航,批发业,2.17
2970,601066.SH,601066,中信建投,证券,2.15
1387,002947.SZ,002947,恒铭达,元器件,2.14
2223,600107.SH,600107,美尔雅,服饰,2.13
3215,603121.SH,603121,华培动力,汽车配件,2.1
2191,600072.SH,600072,中船科技,船舶,2.1
3083,601789.SH,601789,宁波建工,建筑施工,2.1
2266,600157.SH,600157,永泰能源,煤炭开采,2.07
325,000810.SZ,000810,创维数字,家用电器,2.06
3059,601608.SH,601608,中信重工,专用机械,2.06
379,000897.SZ,000897,津滨发展,区域地产,2.05
881,002420.SZ,002420,毅昌股份,塑料,2.05
1149,002689.SZ,002689,远大智能,运输设备,2.03
2089,300710.SZ,300710,万隆光电,通信设备,2.03
3076,601700.SH,601700,风范股份,电气设备,2.01
2453,600375.SH,600375,华菱星马,汽车整车,2.0
1667,300278.SZ,300278,华昌达,专用机械,2.0
3451,603700.SH,603700,宁波水表,电器仪表,1.99
355,000859.SZ,000859,国风塑业,塑料,1.96
3166,603032.SH,603032,德新交运,公路,1.95
258,000711.SZ,000711,京蓝科技,软件服务,1.93
2054,300674.SZ,300674,宇信科技,软件服务,1.93
128,000536.SZ,000536,华映科技,元器件,1.89
3475,603739.SH,603739,蔚蓝生物,农业综合,1.89
2971,601068.SH,601068,中铝国际,建筑施工,1.88
1638,300249.SZ,300249,依米康,软件服务,1.87
1399,300008.SZ,300008,天海防务,船舶,1.85
3053,601598.SH,601598,中国外运,仓储物流,1.82
2206,600088.SH,600088,中视传媒,影视音像,1.82
3095,601860.SH,601860,紫金银行,银行,1.81
1669,300280.SZ,300280,紫天科技,专用机械,1.74
3414,603629.SH,603629,利通电子,元器件,1.7
980,002519.SZ,002519,银河电子,通信设备,1.7
2754,600738.SH,600738,兰州民百,百货,1.69
1565,300175.SZ,300175,朗源股份,食品,1.65
1386,002946.SZ,002946,新乳业,乳制品,1.65
436,000971.SZ,000971,高升控股,互联网,1.62
1668,300279.SZ,300279,和晶科技,元器件,1.54
1616,300227.SZ,300227,光韵达,元器件,1.52
40,000050.SZ,000050,深天马A,元器件,1.47
479,002017.SZ,002017,东信和平,通信设备,1.44
272,000727.SZ,000727,华东科技,元器件,1.43
1408,300017.SZ,300017,网宿科技,电信运营,1.36
3025,601319.SH,601319,中国人保,保险,1.34
1060,002600.SZ,002600,领益智造,元器件,1.32
452,000993.SZ,000993,闽东电力,水力发电,1.32
2382,600290.SH,600290,华仪电气,电气设备,1.31
358,000862.SZ,000862,银星能源,新型电力,1.29
1858,300471.SZ,300471,厚普股份,专用机械,1.28
2789,600776.SH,600776,东方通信,通信设备,1.2
68,000159.SZ,000159,国际实业,石油贸易,1.16
2363,600268.SH,600268,国电南自,电气设备,0.75
451,000990.SZ,000990,诚志股份,化工原料,0.6
1515,300125.SZ,300125,易世达,电气设备,0.54
