,ts_code,name,industry,turnover_rate,continuously_up,average_p_change,float_share,free_share,circ_mv
1783,300402.SZ,宝色股份,专用机械,,,,,,
1784,300403.SZ,地尔汉宇,家用电器,,,,,,
1785,300404.SZ,博济医药,医疗保健,,,,,,
1786,300405.SZ,科隆股份,化工原料,,,,,,
1787,300406.SZ,九强生物,生物制药,,,,,,
1788,300407.SZ,凯发电气,电气设备,,,,,,
1789,300408.SZ,三环集团,元器件,,,,,,
1790,300409.SZ,道氏技术,陶瓷,,,,,,
1791,300410.SZ,正业科技,电器仪表,,,,,,
1792,300411.SZ,金盾股份,专用机械,,,,,,
1793,300412.SZ,迦南科技,医疗保健,,,,,,
1794,300413.SZ,芒果超媒,影视音像,,,,,,
1795,300414.SZ,中光防雷,元器件,,,,,,
1796,300415.SZ,伊之密,专用机械,,,,,,
1797,300416.SZ,苏试试验,电器仪表,,,,,,
1798,300417.SZ,南华仪器,电器仪表,,,,,,
1799,300418.SZ,昆仑万维,互联网,,,,,,
1800,300419.SZ,浩丰科技,软件服务,,,,,,
1801,300420.SZ,五洋停车,机械基件,,,,,,
1802,300421.SZ,力星股份,机械基件,,,,,,
1803,300422.SZ,博世科,环境保护,,,,,,
1804,300423.SZ,鲁亿通,电气设备,,,,,,
1805,300424.SZ,航新科技,航空,,,,,,
1806,300425.SZ,环能科技,环境保护,,,,,,
1807,300426.SZ,唐德影视,影视音像,,,,,,
1808,300427.SZ,红相股份,电气设备,,,,,,
1809,300428.SZ,四通新材,铝,,,,,,
1810,300429.SZ,强力新材,化工原料,,,,,,
1811,300430.SZ,诚益通,电器仪表,,,,,,
1812,300431.SZ,暴风集团,互联网,,,,,,
1813,300432.SZ,富临精工,汽车配件,,,,,,
1814,300433.SZ,蓝思科技,元器件,,,,,,
1815,300434.SZ,金石东方,化学制药,,,,,,
1816,300435.SZ,中泰股份,机械基件,,,,,,
1817,300436.SZ,广生堂,化学制药,,,,,,
1818,300437.SZ,清水源,化工原料,,,,,,
1819,300438.SZ,鹏辉能源,电气设备,,,,,,
1820,300439.SZ,美康生物,医疗保健,,,,,,
1821,300440.SZ,运达科技,软件服务,,,,,,
1822,300441.SZ,鲍斯股份,机床制造,,,,,,
1823,300442.SZ,普丽盛,轻工机械,,,,,,
1824,300443.SZ,金雷风电,专用机械,,,,,,
1825,300444.SZ,双杰电气,电气设备,,,,,,
1826,300445.SZ,康斯特,电器仪表,,,,,,
1827,300446.SZ,乐凯新材,化工原料,,,,,,
1828,300447.SZ,全信股份,电气设备,,,,,,
1829,300448.SZ,浩云科技,软件服务,,,,,,
1830,300449.SZ,汉邦高科,电脑设备,,,,,,
1831,300450.SZ,先导智能,专用机械,,,,,,
1832,300451.SZ,创业软件,软件服务,,,,,,
1833,300452.SZ,山河药辅,化学制药,,,,,,
1834,300453.SZ,三鑫医疗,医疗保健,,,,,,
1835,300454.SZ,深信服,软件服务,,,,,,
1836,300455.SZ,康拓红外,运输设备,,,,,,
1837,300456.SZ,耐威科技,元器件,,,,,,
1838,300457.SZ,赢合科技,专用机械,,,,,,
1839,300458.SZ,全志科技,元器件,,,,,,
1840,300459.SZ,金科文化,化工原料,,,,,,
1841,300460.SZ,惠伦晶体,元器件,,,,,,
1842,300461.SZ,田中精机,专用机械,,,,,,
1843,300462.SZ,华铭智能,专用机械,,,,,,
1844,300463.SZ,迈克生物,医疗保健,,,,,,
1845,300464.SZ,星徽精密,机械基件,,,,,,
1846,300465.SZ,高伟达,软件服务,,,,,,
1847,300466.SZ,赛摩电气,电器仪表,,,,,,
1848,300467.SZ,迅游科技,互联网,,,,,,
1849,300468.SZ,四方精创,软件服务,,,,,,
1850,300469.SZ,信息发展,软件服务,,,,,,
1851,300470.SZ,日机密封,机械基件,,,,,,
1852,300471.SZ,厚普股份,专用机械,,,,,,
1853,300472.SZ,新元科技,专用机械,,,,,,
1854,300473.SZ,德尔股份,汽车配件,,,,,,
1855,300474.SZ,景嘉微,元器件,,,,,,
1856,300475.SZ,聚隆科技,专用机械,,,,,,
1857,300476.SZ,胜宏科技,元器件,,,,,,
1858,300477.SZ,合纵科技,电气设备,,,,,,
1859,300478.SZ,杭州高新,橡胶,,,,,,
1860,300479.SZ,神思电子,软件服务,,,,,,
1861,300480.SZ,光力科技,电器仪表,,,,,,
1862,300481.SZ,濮阳惠成,化工原料,,,,,,
1863,300482.SZ,万孚生物,生物制药,,,,,,
1864,300483.SZ,沃施股份,专用机械,,,,,,
1865,300484.SZ,蓝海华腾,电气设备,,,,,,
1866,300485.SZ,赛升药业,生物制药,,,,,,
1867,300486.SZ,东杰智能,专用机械,,,,,,
1868,300487.SZ,蓝晓科技,化工原料,,,,,,
1869,300488.SZ,恒锋工具,机械基件,,,,,,
1870,300489.SZ,中飞股份,铝,,,,,,
1871,300490.SZ,华自科技,电气设备,,,,,,
1872,300491.SZ,通合科技,电气设备,,,,,,
1873,300492.SZ,山鼎设计,建筑施工,,,,,,
1874,300493.SZ,润欣科技,通信设备,,,,,,
1875,300494.SZ,盛天网络,互联网,,,,,,
1876,300495.SZ,美尚生态,环境保护,,,,,,
1877,300496.SZ,中科创达,软件服务,,,,,,
1878,300497.SZ,富祥股份,化学制药,,,,,,
1879,300498.SZ,温氏股份,农业综合,,,,,,
1880,300499.SZ,高澜股份,专用机械,,,,,,
1881,300500.SZ,启迪设计,建筑施工,,,,,,
1882,300501.SZ,海顺新材,广告包装,,,,,,
1883,300502.SZ,新易盛,通信设备,,,,,,
1884,300503.SZ,昊志机电,机械基件,,,,,,
1885,300504.SZ,天邑股份,通信设备,,,,,,
1886,300505.SZ,川金诺,化工原料,,,,,,
1887,300506.SZ,名家汇,建筑施工,,,,,,
1888,300507.SZ,苏奥传感,汽车配件,,,,,,
1889,300508.SZ,维宏股份,软件服务,,,,,,
1890,300509.SZ,新美星,专用机械,,,,,,
1891,300510.SZ,金冠股份,电气设备,,,,,,
1892,300511.SZ,雪榕生物,种植业,,,,,,
1893,300512.SZ,中亚股份,专用机械,,,,,,
1894,300513.SZ,恒泰实达,软件服务,,,,,,
1895,300514.SZ,友讯达,通信设备,,,,,,
1896,300515.SZ,三德科技,电器仪表,,,,,,
1897,300516.SZ,久之洋,电器仪表,,,,,,
1898,300517.SZ,海波重科,建筑施工,,,,,,
1899,300518.SZ,盛讯达,软件服务,,,,,,
1900,300519.SZ,新光药业,中成药,,,,,,
1901,300520.SZ,科大国创,软件服务,,,,,,
1902,300521.SZ,爱司凯,专用机械,,,,,,
1903,300522.SZ,世名科技,染料涂料,,,,,,
1904,300523.SZ,辰安科技,软件服务,,,,,,
1905,300525.SZ,博思软件,软件服务,,,,,,
1906,300526.SZ,中潜股份,专用机械,,,,,,
1907,300527.SZ,中国应急,专用机械,,,,,,
1908,300528.SZ,幸福蓝海,影视音像,,,,,,
1909,300529.SZ,健帆生物,医疗保健,,,,,,
1910,300530.SZ,达志科技,化工原料,,,,,,
1911,300531.SZ,优博讯,软件服务,,,,,,
1912,300532.SZ,今天国际,软件服务,,,,,,
1913,300533.SZ,冰川网络,软件服务,,,,,,
1914,300534.SZ,陇神戎发,中成药,,,,,,
1915,300535.SZ,达威股份,化工原料,,,,,,
1916,300536.SZ,农尚环境,建筑施工,,,,,,
1917,300537.SZ,广信材料,染料涂料,,,,,,
1918,300538.SZ,同益股份,批发业,,,,,,
1919,300539.SZ,横河模具,塑料,,,,,,
1920,300540.SZ,深冷股份,专用机械,,,,,,
1921,300541.SZ,先进数通,软件服务,,,,,,
1922,300542.SZ,新晨科技,软件服务,,,,,,
1923,300543.SZ,朗科智能,电气设备,,,,,,
1924,300545.SZ,联得装备,专用机械,,,,,,
1925,300546.SZ,雄帝科技,元器件,,,,,,
1926,300547.SZ,川环科技,橡胶,,,,,,
1927,300548.SZ,博创科技,元器件,,,,,,
1928,300549.SZ,优德精密,专用机械,,,,,,
1929,300550.SZ,和仁科技,软件服务,,,,,,
1930,300551.SZ,古鳌科技,专用机械,,,,,,
1931,300552.SZ,万集科技,软件服务,,,,,,
1932,300553.SZ,集智股份,电器仪表,,,,,,
1933,300554.SZ,三超新材,矿物制品,,,,,,
1934,300555.SZ,路通视信,通信设备,,,,,,
1935,300556.SZ,丝路视觉,软件服务,,,,,,
1936,300557.SZ,理工光科,电器仪表,,,,,,
1937,300558.SZ,贝达药业,化学制药,,,,,,
1938,300559.SZ,佳发教育,软件服务,,,,,,
1939,300560.SZ,中富通,通信设备,,,,,,
1940,300561.SZ,汇金科技,软件服务,,,,,,
1941,300562.SZ,乐心医疗,医疗保健,,,,,,
1942,300563.SZ,神宇股份,通信设备,,,,,,
1943,300565.SZ,科信技术,通信设备,,,,,,
1944,300566.SZ,激智科技,元器件,,,,,,
1945,300567.SZ,精测电子,电器仪表,,,,,,
1946,300568.SZ,星源材质,化工原料,,,,,,
1947,300569.SZ,天能重工,专用机械,,,,,,
1948,300570.SZ,太辰光,元器件,,,,,,
1949,300571.SZ,平治信息,互联网,,,,,,
1950,300572.SZ,安车检测,电器仪表,,,,,,
1951,300573.SZ,兴齐眼药,化学制药,,,,,,
1952,300575.SZ,中旗股份,农药化肥,,,,,,
1953,300576.SZ,容大感光,染料涂料,,,,,,
1954,300577.SZ,开润股份,纺织,,,,,,
1955,300578.SZ,会畅通讯,通信设备,,,,,,
1956,300579.SZ,数字认证,软件服务,,,,,,
1957,300580.SZ,贝斯特,汽车配件,,,,,,
1958,300581.SZ,晨曦航空,航空,,,,,,
1959,300582.SZ,英飞特,半导体,,,,,,
1960,300583.SZ,赛托生物,生物制药,,,,,,
1961,300584.SZ,海辰药业,化学制药,,,,,,
1962,300585.SZ,奥联电子,汽车配件,,,,,,
1963,300586.SZ,美联新材,化工原料,,,,,,
1964,300587.SZ,天铁股份,橡胶,,,,,,
1965,300588.SZ,熙菱信息,软件服务,,,,,,
1966,300589.SZ,江龙船艇,船舶,,,,,,
1967,300590.SZ,移为通信,通信设备,,,,,,
1968,300591.SZ,万里马,服饰,,,,,,
1969,300592.SZ,华凯创意,软件服务,,,,,,
1970,300593.SZ,新雷能,电气设备,,,,,,
1971,300595.SZ,欧普康视,医疗保健,,,,,,
1972,300596.SZ,利安隆,化工原料,,,,,,
1973,300597.SZ,吉大通信,通信设备,,,,,,
1974,300598.SZ,诚迈科技,软件服务,,,,,,
1975,300599.SZ,雄塑科技,塑料,,,,,,
1976,300600.SZ,瑞特股份,电气设备,,,,,,
1977,300601.SZ,康泰生物,生物制药,,,,,,
1978,300602.SZ,飞荣达,元器件,,,,,,
1979,300603.SZ,立昂技术,通信设备,,,,,,
1980,300604.SZ,长川科技,专用机械,,,,,,
1981,300605.SZ,恒锋信息,软件服务,,,,,,
1982,300606.SZ,金太阳,矿物制品,,,,,,
1983,300607.SZ,拓斯达,专用机械,,,,,,
1984,300608.SZ,思特奇,软件服务,,,,,,
1985,300609.SZ,汇纳科技,互联网,,,,,,
1986,300610.SZ,晨化股份,化工原料,,,,,,
1987,300611.SZ,美力科技,机械基件,,,,,,
1988,300612.SZ,宣亚国际,广告包装,,,,,,
1989,300613.SZ,富瀚微,半导体,,,,,,
1990,300615.SZ,欣天科技,元器件,,,,,,
1991,300616.SZ,尚品宅配,家居用品,,,,,,
1992,300617.SZ,安靠智电,电气设备,,,,,,
1993,300618.SZ,寒锐钴业,小金属,,,,,,
1994,300619.SZ,金银河,专用机械,,,,,,
1995,300620.SZ,光库科技,元器件,,,,,,
1996,300621.SZ,维业股份,装修装饰,,,,,,
1997,300622.SZ,博士眼镜,其他商业,,,,,,
1998,300623.SZ,捷捷微电,半导体,,,,,,
1999,300624.SZ,万兴科技,软件服务,,,,,,
2000,300625.SZ,三雄极光,半导体,,,,,,
2001,300626.SZ,华瑞股份,电气设备,,,,,,
2002,300627.SZ,华测导航,通信设备,,,,,,
2003,300628.SZ,亿联网络,通信设备,,,,,,
2004,300629.SZ,新劲刚,矿物制品,,,,,,
2005,300630.SZ,普利制药,化学制药,,,,,,
2006,300631.SZ,久吾高科,环境保护,,,,,,
2007,300632.SZ,光莆股份,半导体,,,,,,
2008,300633.SZ,开立医疗,医疗保健,,,,,,
2009,300634.SZ,彩讯股份,软件服务,,,,,,
2010,300635.SZ,达安股份,建筑施工,,,,,,
2011,300636.SZ,同和药业,化学制药,,,,,,
2012,300637.SZ,扬帆新材,化工原料,,,,,,
2013,300638.SZ,广和通,通信设备,,,,,,
2014,300639.SZ,凯普生物,医疗保健,,,,,,
2015,300640.SZ,德艺文创,文教休闲,,,,,,
2016,300641.SZ,正丹股份,化工原料,,,,,,
2017,300642.SZ,透景生命,医疗保健,,,,,,
2018,300643.SZ,万通智控,汽车配件,,,,,,
2019,300644.SZ,南京聚隆,塑料,,,,,,
2020,300645.SZ,正元智慧,软件服务,,,,,,
2021,300647.SZ,超频三,元器件,,,,,,
2022,300648.SZ,星云股份,电器仪表,,,,,,
2023,300649.SZ,杭州园林,建筑施工,,,,,,
2024,300650.SZ,太龙照明,电气设备,,,,,,
2025,300651.SZ,金陵体育,文教休闲,,,,,,
2026,300652.SZ,雷迪克,汽车配件,,,,,,
2027,300653.SZ,正海生物,医疗保健,,,,,,
2028,300654.SZ,世纪天鸿,出版业,,,,,,
2029,300655.SZ,晶瑞股份,化工原料,,,,,,
2030,300656.SZ,民德电子,电脑设备,,,,,,
2031,300657.SZ,弘信电子,元器件,,,,,,
2032,300658.SZ,延江股份,纺织,,,,,,
2033,300659.SZ,中孚信息,软件服务,,,,,,
2034,300660.SZ,江苏雷利,电气设备,,,,,,
2035,300661.SZ,圣邦股份,元器件,,,,,,
2036,300662.SZ,科锐国际,综合类,,,,,,
2037,300663.SZ,科蓝软件,软件服务,,,,,,
2038,300664.SZ,鹏鹞环保,环境保护,,,,,,
2039,300665.SZ,飞鹿股份,染料涂料,,,,,,
2040,300666.SZ,江丰电子,元器件,,,,,,
2041,300667.SZ,必创科技,电器仪表,,,,,,
2042,300668.SZ,杰恩设计,装修装饰,,,,,,
2043,300669.SZ,沪宁股份,机械基件,,,,,,
2044,300670.SZ,大烨智能,电气设备,,,,,,
2045,300671.SZ,富满电子,半导体,,,,,,
2046,300672.SZ,国科微,半导体,,,,,,
2047,300673.SZ,佩蒂股份,饲料,,,,,,
2048,300674.SZ,宇信科技,软件服务,,,,,,
2049,300675.SZ,建科院,建筑施工,,,,,,
2050,300676.SZ,华大基因,医疗保健,,,,,,
2051,300677.SZ,英科医疗,医疗保健,,,,,,
2052,300678.SZ,中科信息,软件服务,,,,,,
2053,300679.SZ,电连技术,元器件,,,,,,
2054,300680.SZ,隆盛科技,汽车配件,,,,,,
2055,300681.SZ,英搏尔,元器件,,,,,,
2056,300682.SZ,朗新科技,软件服务,,,,,,
2057,300683.SZ,海特生物,生物制药,,,,,,
2058,300684.SZ,中石科技,化工原料,,,,,,
2059,300685.SZ,艾德生物,生物制药,,,,,,
2060,300686.SZ,智动力,元器件,,,,,,
2061,300687.SZ,赛意信息,软件服务,,,,,,
2062,300688.SZ,创业黑马,综合类,,,,,,
2063,300689.SZ,澄天伟业,元器件,,,,,,
2064,300690.SZ,双一科技,电气设备,,,,,,
2065,300691.SZ,联合光电,元器件,,,,,,
2066,300692.SZ,中环环保,环境保护,,,,,,
2067,300693.SZ,盛弘股份,电气设备,,,,,,
2068,300694.SZ,蠡湖股份,汽车配件,,,,,,
2069,300695.SZ,兆丰股份,汽车配件,,,,,,
2070,300696.SZ,爱乐达,航空,,,,,,
2071,300697.SZ,电工合金,铜,,,,,,
2072,300698.SZ,万马科技,通信设备,,,,,,
2073,300699.SZ,光威复材,化工原料,,,,,,
2074,300700.SZ,岱勒新材,矿物制品,,,,,,
2075,300701.SZ,森霸传感,元器件,,,,,,
2076,300702.SZ,天宇股份,化学制药,,,,,,
2077,300703.SZ,创源文化,文教休闲,,,,,,
2078,300705.SZ,九典制药,化学制药,,,,,,
2079,300706.SZ,阿石创,元器件,,,,,,
2080,300707.SZ,威唐工业,专用机械,,,,,,
2081,300708.SZ,聚灿光电,半导体,,,,,,
2082,300709.SZ,精研科技,元器件,,,,,,
2083,300710.SZ,万隆光电,通信设备,,,,,,
2084,300711.SZ,广哈通信,通信设备,,,,,,
2085,300712.SZ,永福股份,建筑施工,,,,,,
2086,300713.SZ,英可瑞,电气设备,,,,,,
2087,300715.SZ,凯伦股份,其他建材,,,,,,
2088,300716.SZ,国立科技,塑料,,,,,,
2089,300717.SZ,华信新材,塑料,,,,,,
2090,300718.SZ,长盛轴承,机械基件,,,,,,
2091,300719.SZ,安达维尔,航空,,,,,,
2092,300720.SZ,海川智能,电器仪表,,,,,,
2093,300721.SZ,怡达股份,化工原料,,,,,,
2094,300722.SZ,新余国科,专用机械,,,,,,
2095,300723.SZ,一品红,化学制药,,,,,,
2096,300724.SZ,捷佳伟创,专用机械,,,,,,
2097,300725.SZ,药石科技,化工原料,,,,,,
2098,300726.SZ,宏达电子,元器件,,,,,,
2099,300727.SZ,润禾材料,化工原料,,,,,,
2100,300729.SZ,乐歌股份,家居用品,,,,,,
2101,300730.SZ,科创信息,软件服务,,,,,,
2102,300731.SZ,科创新源,橡胶,,,,,,
2103,300732.SZ,设研院,建筑施工,,,,,,
2104,300733.SZ,西菱动力,汽车配件,,,,,,
2105,300735.SZ,光弘科技,通信设备,,,,,,
2106,300736.SZ,百邦科技,通信设备,,,,,,
2107,300737.SZ,科顺股份,其他建材,,,,,,
2108,300738.SZ,奥飞数据,电信运营,,,,,,
2109,300739.SZ,明阳电路,元器件,,,,,,
2110,300740.SZ,御家汇,日用化工,,,,,,
2111,300741.SZ,华宝股份,食品,,,,,,
2112,300742.SZ,越博动力,汽车配件,,,,,,
2113,300743.SZ,天地数码,电脑设备,,,,,,
2114,300745.SZ,欣锐科技,汽车配件,,,,,,
2115,300746.SZ,汉嘉设计,建筑施工,,,,,,
2116,300747.SZ,锐科激光,元器件,,,,,,
2117,300748.SZ,金力永磁,元器件,,,,,,
2118,300749.SZ,顶固集创,家居用品,,,,,,
2119,300750.SZ,宁德时代,电气设备,,,,,,
2120,300751.SZ,迈为股份,专用机械,,,,,,
2121,300752.SZ,隆利科技,元器件,,,,,,
2122,300760.SZ,迈瑞医疗,医疗保健,,,,,,
2241,600145.SH,*ST新亿,陶瓷,,,,,,
2251,600157.SH,永泰能源,煤炭开采,,,,,,
2435,600370.SH,三房巷,纺织,,,,,,
2436,600371.SH,万向德农,种植业,,,,,,
2437,600372.SH,中航电子,航空,,,,,,
2438,600373.SH,中文传媒,出版业,,,,,,
2439,600375.SH,华菱星马,汽车整车,,,,,,
2440,600376.SH,首开股份,区域地产,,,,,,
2441,600377.SH,宁沪高速,路桥,,,,,,
2442,600378.SH,天科股份,化工原料,,,,,,
2443,600379.SH,宝光股份,电气设备,,,,,,
2444,600380.SH,健康元,化学制药,,,,,,
2445,600381.SH,青海春天,医疗保健,,,,,,
2446,600382.SH,广东明珠,商贸代理,,,,,,
2447,600383.SH,金地集团,全国地产,,,,,,
2448,600385.SH,山东金泰,黄金,,,,,,
2449,600386.SH,北巴传媒,公共交通,,,,,,
2450,600387.SH,海越能源,石油贸易,,,,,,
2451,600388.SH,龙净环保,环境保护,,,,,,
2452,600389.SH,江山股份,农药化肥,,,,,,
2453,600390.SH,五矿资本,多元金融,,,,,,
2454,600391.SH,航发科技,航空,,,,,,
2455,600392.SH,盛和资源,小金属,,,,,,
2456,600393.SH,粤泰股份,全国地产,,,,,,
2457,600395.SH,盘江股份,煤炭开采,,,,,,
2458,600396.SH,金山股份,火力发电,,,,,,
2459,600397.SH,*ST安煤,煤炭开采,,,,,,
2460,600398.SH,海澜之家,服饰,,,,,,
2461,600399.SH,*ST抚钢,特种钢,,,,,,
2462,600400.SH,红豆股份,服饰,,,,,,
2463,600401.SH,*ST海润,半导体,,,,,,
2464,600403.SH,大有能源,煤炭开采,,,,,,
2465,600405.SH,动力源,电气设备,,,,,,
2466,600406.SH,国电南瑞,软件服务,,,,,,
2467,600408.SH,*ST安泰,焦炭加工,,,,,,
2468,600409.SH,三友化工,化工原料,,,,,,
2477,600423.SH,*ST柳化,农药化肥,,,,,,
2514,600485.SH,信威集团,通信设备,,,,,,
2669,600662.SH,强生控股,公共交通,,,,,,
2670,600663.SH,陆家嘴,园区开发,,,,,,
2671,600664.SH,哈药股份,化学制药,,,,,,
2684,600680.SH,*ST上普,通信设备,,,,,,
2872,600884.SH,杉杉股份,综合类,,,,,,
2873,600885.SH,宏发股份,电气设备,,,,,,
2874,600886.SH,国投电力,水力发电,,,,,,
2875,600887.SH,伊利股份,乳制品,,,,,,
2876,600888.SH,新疆众和,铝,,,,,,
2877,600889.SH,南京化纤,化纤,,,,,,
2878,600890.SH,中房股份,区域地产,,,,,,
2879,600891.SH,秋林集团,百货,,,,,,
2880,600892.SH,大晟文化,影视音像,,,,,,
2881,600893.SH,航发动力,航空,,,,,,
2882,600894.SH,广日股份,运输设备,,,,,,
2883,600895.SH,张江高科,园区开发,,,,,,
2884,600896.SH,*ST海投,水运,,,,,,
2885,600897.SH,厦门空港,机场,,,,,,
2886,600898.SH,国美通讯,通信设备,,,,,,
2887,600900.SH,长江电力,水力发电,,,,,,
2888,600901.SH,江苏租赁,多元金融,,,,,,
2889,600903.SH,贵州燃气,供气供热,,,,,,
2890,600908.SH,无锡银行,银行,,,,,,
2891,600909.SH,华安证券,证券,,,,,,
2892,600917.SH,重庆燃气,供气供热,,,,,,
2893,600919.SH,江苏银行,银行,,,,,,
2894,600926.SH,杭州银行,银行,,,,,,
2895,600929.SH,湖南盐业,食品,,,,,,
2896,600933.SH,爱柯迪,汽车配件,,,,,,
2897,600936.SH,广西广电,影视音像,,,,,,
2898,600939.SH,重庆建工,建筑施工,,,,,,
2899,600958.SH,东方证券,证券,,,,,,
2900,600959.SH,江苏有线,影视音像,,,,,,
2901,600960.SH,渤海汽车,汽车配件,,,,,,
2902,600961.SH,株冶集团,铅锌,,,,,,
2903,600962.SH,国投中鲁,软饮料,,,,,,
2904,600963.SH,岳阳林纸,造纸,,,,,,
2905,600965.SH,福成股份,农业综合,,,,,,
2906,600966.SH,博汇纸业,造纸,,,,,,
2907,600967.SH,内蒙一机,运输设备,,,,,,
2908,600969.SH,郴电国际,水力发电,,,,,,
2909,600970.SH,中材国际,建筑施工,,,,,,
2910,600971.SH,恒源煤电,煤炭开采,,,,,,
2911,600973.SH,宝胜股份,电气设备,,,,,,
2912,600975.SH,新五丰,农业综合,,,,,,
2913,600976.SH,健民集团,中成药,,,,,,
2914,600977.SH,中国电影,影视音像,,,,,,
2915,600978.SH,宜华生活,家居用品,,,,,,
3116,603000.SH,人民网,互联网,,,,,,
3117,603001.SH,奥康国际,服饰,,,,,,
3118,603002.SH,宏昌电子,化工原料,,,,,,
3119,603003.SH,龙宇燃油,石油贸易,,,,,,
3120,603005.SH,晶方科技,半导体,,,,,,
3121,603006.SH,联明股份,汽车配件,,,,,,
3122,603007.SH,花王股份,建筑施工,,,,,,
3123,603008.SH,喜临门,家居用品,,,,,,
3124,603009.SH,北特科技,汽车配件,,,,,,
3125,603010.SH,万盛股份,化工原料,,,,,,
3126,603011.SH,合锻智能,机床制造,,,,,,
3127,603012.SH,创力集团,专用机械,,,,,,
3128,603013.SH,亚普股份,汽车配件,,,,,,
3129,603015.SH,弘讯科技,电气设备,,,,,,
3130,603016.SH,新宏泰,电气设备,,,,,,
3131,603017.SH,中衡设计,建筑施工,,,,,,
3132,603018.SH,中设集团,建筑施工,,,,,,
3133,603019.SH,中科曙光,电脑设备,,,,,,
3134,603020.SH,爱普股份,食品,,,,,,
3135,603021.SH,山东华鹏,玻璃,,,,,,
3136,603022.SH,新通联,广告包装,,,,,,
3137,603023.SH,威帝股份,汽车配件,,,,,,
3138,603025.SH,大豪科技,电脑设备,,,,,,
3139,603026.SH,石大胜华,化工原料,,,,,,
3140,603027.SH,千禾味业,食品,,,,,,
3141,603028.SH,赛福天,钢加工,,,,,,
3142,603029.SH,天鹅股份,农用机械,,,,,,
3143,603030.SH,全筑股份,装修装饰,,,,,,
3144,603031.SH,安德利,百货,,,,,,
3145,603032.SH,德新交运,公路,,,,,,
3146,603033.SH,三维股份,橡胶,,,,,,
3147,603035.SH,常熟汽饰,汽车配件,,,,,,
3148,603036.SH,如通股份,专用机械,,,,,,
3149,603037.SH,凯众股份,汽车配件,,,,,,
3150,603038.SH,华立股份,装修装饰,,,,,,
3151,603039.SH,泛微网络,软件服务,,,,,,
3152,603040.SH,新坐标,机械基件,,,,,,
3153,603041.SH,美思德,化工原料,,,,,,
3154,603042.SH,华脉科技,通信设备,,,,,,
3155,603043.SH,广州酒家,食品,,,,,,
3156,603045.SH,福达合金,电气设备,,,,,,
3157,603050.SH,科林电气,电气设备,,,,,,
3158,603055.SH,台华新材,纺织,,,,,,
3159,603056.SH,德邦股份,仓储物流,,,,,,
