,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
2806,600795.SH,国电电力,火力发电,0.81,29.0,6.0,2.74,5384209.0095
442,000978.SZ,桂林旅游,旅游景点,0.81,30.0,5.0,6.54,235474.94
1346,002901.SZ,大博医疗,医疗保健,0.81,29.0,5.0,33.88,135845.9256
3378,603567.SH,珍宝岛,中成药,0.81,29.0,9.0,13.37,1135326.92
3252,603199.SH,九华旅游,旅游景点,0.81,29.0,1.0,21.9,242389.2
2831,600823.SH,世茂股份,全国地产,0.81,30.0,1.0,4.82,1808063.1018
2002,300621.SZ,维业股份,装修装饰,0.81,29.0,1.0,11.07,72325.1188
2709,600691.SH,阳煤化工,农药化肥,0.81,29.0,0.0,3.0,526917.2718
248,000698.SZ,沈阳化工,化工原料,0.81,29.0,0.0,4.54,356699.9635
2840,600833.SH,第一医药,医药商业,0.8,29.0,1.0,10.76,240040.9094
3024,601318.SH,中国平安,保险,0.8,30.0,0.0,76.55,82924046.7322
3553,603916.SH,苏博特,化工原料,0.8,28.0,0.0,13.99,180401.05
3182,603059.SH,倍加洁,家居用品,0.8,28.0,6.0,35.4,70800.0
3183,603060.SH,国检集团,建筑施工,0.8,27.0,1.0,27.24,173866.11
2478,600403.SH,大有能源,煤炭开采,0.8,29.0,1.0,4.46,1066302.3313
1272,002822.SZ,中装建设,装修装饰,0.8,29.0,1.0,6.2,189757.2
3115,601928.SH,凤凰传媒,出版业,0.8,30.0,5.0,8.85,2252236.5
2375,600282.SH,南钢股份,普钢,0.8,28.0,1.0,4.33,1914863.1125
3407,603615.SH,茶花股份,家居用品,0.8,29.0,1.0,10.22,76509.3575
859,002398.SZ,建研集团,其他建材,0.8,30.0,1.0,5.59,293715.8697
3388,603587.SH,地素时尚,服饰,0.8,30.0,1.0,27.01,164761.0
590,002128.SZ,露天煤业,煤炭开采,0.8,29.0,1.0,9.1,1487279.8149
130,000538.SZ,云南白药,中成药,0.8,28.0,11.0,85.78,8933064.2645
2600,600569.SH,安阳钢铁,普钢,0.8,29.0,1.0,3.82,914387.4748
2645,600617.SH,国新能源,供气供热,0.8,28.0,0.0,5.75,560575.7478
3205,603103.SH,横店影视,影视音像,0.8,26.0,6.0,24.76,131228.0
2878,600875.SH,东方电气,电气设备,0.8,28.0,1.0,10.81,2158649.2978
2446,600367.SH,红星发展,化工原料,0.8,29.0,1.0,9.03,262953.6
683,002221.SZ,东华能源,石油贸易,0.8,29.0,0.0,9.79,1486733.502
3243,603185.SH,上机数控,机床制造,0.79,29.0,9.0,56.38,177597.0
2589,600557.SH,康缘药业,中成药,0.79,30.0,0.0,13.55,811009.8234
968,002507.SZ,涪陵榨菜,食品,0.79,29.0,1.0,28.06,2188041.1608
1042,002582.SZ,好想你,食品,0.79,28.0,6.0,9.32,243591.4903
1884,300497.SZ,富祥股份,化学制药,0.79,29.0,9.0,18.58,228807.2672
3131,601991.SH,大唐发电,火力发电,0.79,28.0,6.0,3.48,3478037.28
1358,002915.SZ,中欣氟材,化工原料,0.79,28.0,1.0,23.97,81216.3525
3430,603663.SH,三祥新材,矿物制品,0.79,27.0,9.0,19.83,97299.6627
3386,603585.SH,苏利股份,化工原料,0.79,30.0,0.0,26.12,141048.0
418,000950.SZ,重药控股,农药化肥,0.79,28.0,0.0,6.06,430871.6631
3091,601828.SH,美凯龙,其他商业,0.79,29.0,1.0,13.58,537480.3715
2857,600854.SH,春兰股份,家用电器,0.79,29.0,1.0,4.58,237912.0104
1021,002561.SZ,徐家汇,百货,0.79,29.0,3.0,9.58,380200.024
3117,601933.SH,永辉超市,超市连锁,0.79,29.0,16.0,8.66,6900540.2797
847,002386.SZ,天原集团,化工原料,0.79,29.0,0.0,6.78,455398.9085
162,000581.SZ,威孚高科,汽车配件,0.79,30.0,0.0,23.6,1974116.3788
2880,600877.SH,ST嘉陵,摩托车,0.79,28.0,0.0,5.42,372506.8657
2359,600262.SH,北方股份,汽车整车,0.79,28.0,0.0,20.76,352920.0
2177,600057.SH,厦门象屿,仓储物流,0.79,29.0,1.0,5.04,1087356.8588
2353,600256.SH,广汇能源,石油开采,0.79,30.0,0.0,4.56,3072119.0911
1208,002752.SZ,昇兴股份,广告包装,0.78,28.0,5.0,7.85,133638.0193
522,002060.SZ,粤水电,建筑施工,0.78,30.0,1.0,3.49,419400.9277
104,000505.SZ,京粮控股,食品,0.78,29.0,0.0,6.82,276979.1637
2821,600812.SH,华北制药,化学制药,0.78,29.0,0.0,4.98,812140.755
2804,600793.SH,宜宾纸业,造纸,0.78,29.0,0.0,17.22,181326.6
2003,300622.SZ,博士眼镜,其他商业,0.78,29.0,1.0,19.55,74974.25
403,000926.SZ,福星股份,区域地产,0.78,29.0,1.0,7.63,722601.9937
3524,603868.SH,飞科电器,家用电器,0.78,29.0,1.0,44.0,191840.0
175,000597.SZ,东北制药,化学制药,0.78,29.0,1.0,13.08,619178.8452
3039,601390.SH,中国中铁,建筑施工,0.78,28.0,9.0,7.43,13847225.2764
2179,600059.SH,古越龙山,红黄药酒,0.78,29.0,0.0,8.14,658138.6703
982,002521.SZ,齐峰新材,造纸,0.78,29.0,0.0,6.68,284095.6225
2647,600619.SH,海立股份,机械基件,0.78,29.0,2.0,9.76,568169.6619
1126,002666.SZ,德联集团,化工原料,0.78,30.0,5.0,5.11,226234.0714
369,000883.SZ,湖北能源,火力发电,0.78,30.0,9.0,4.25,2764424.7872
895,002434.SZ,万里扬,汽车配件,0.78,29.0,1.0,7.02,708371.5626
733,002272.SZ,川润股份,机械基件,0.78,30.0,0.0,5.48,175713.1246
1870,300483.SZ,沃施股份,专用机械,0.78,24.0,5.0,31.63,194524.5
572,002110.SZ,三钢闽光,普钢,0.77,29.0,2.0,17.19,1069681.7828
1534,300144.SZ,宋城演艺,旅游景点,0.77,30.0,9.0,22.45,2656277.0809
2493,600426.SH,华鲁恒升,农药化肥,0.77,29.0,0.0,15.14,2448769.1351
3317,603355.SH,莱克电气,家用电器,0.77,30.0,1.0,25.72,1031372.0
3198,603089.SH,正裕工业,汽车配件,0.77,30.0,0.0,20.66,64985.7821
1161,002701.SZ,奥瑞金,广告包装,0.77,28.0,9.0,5.52,1299050.6054
883,002422.SZ,科伦药业,化学制药,0.77,30.0,1.0,25.4,2614647.8517
91,000422.SZ,*ST宜化,农药化肥,0.77,29.0,0.0,4.11,369001.1364
2145,600011.SH,华能国际,火力发电,0.77,29.0,10.0,6.55,6877500.0
118,000524.SZ,岭南控股,酒店餐饮,0.77,29.0,1.0,8.12,221164.3734
3507,603823.SH,百合花,染料涂料,0.77,29.0,6.0,17.77,124999.8362
193,000619.SZ,海螺型材,其他建材,0.77,29.0,1.0,6.32,227520.0
1081,002621.SZ,三垒股份,专用机械,0.77,20.0,1.0,23.58,638241.3172
1146,002686.SZ,亿利达,专用机械,0.77,29.0,0.0,7.49,260772.0879
76,000403.SZ,振兴生化,生物制药,0.77,29.0,12.0,27.71,751969.9139
743,002282.SZ,博深工具,轻工机械,0.77,29.0,0.0,10.26,231353.0724
3287,603303.SH,得邦照明,家用电器,0.77,29.0,0.0,15.04,153408.0
2999,601169.SH,北京银行,银行,0.76,30.0,12.0,6.32,11532742.8395
2488,600420.SH,现代制药,化学制药,0.76,28.0,1.0,10.22,588127.0737
1063,002603.SZ,以岭药业,中成药,0.76,30.0,1.0,12.99,1285240.3126
1909,300522.SZ,世名科技,染料涂料,0.76,29.0,1.0,19.28,98989.6433
2604,600573.SH,惠泉啤酒,啤酒,0.76,29.0,0.0,8.49,212250.0
1992,300610.SZ,晨化股份,化工原料,0.76,28.0,0.0,14.5,72125.2693
2758,600742.SH,一汽富维,汽车配件,0.76,29.0,0.0,12.8,649799.8848
2149,600017.SH,日照港,港口,0.76,30.0,0.0,3.46,1064176.2452
2230,600114.SH,东睦股份,机械基件,0.76,30.0,1.0,8.13,515765.9976
3409,603617.SH,君禾股份,专用机械,0.75,28.0,1.0,19.65,59808.705
2635,600606.SH,绿地控股,全国地产,0.75,28.0,1.0,7.64,9296469.9501
3544,603898.SH,好莱客,家居用品,0.75,28.0,1.0,19.22,595052.5185
3574,603968.SH,醋化股份,化工原料,0.75,29.0,0.0,15.89,324918.72
1410,300019.SZ,硅宝科技,化工原料,0.75,29.0,1.0,7.43,201514.4509
3329,603377.SH,东方时尚,汽车服务,0.75,30.0,0.0,17.17,1009596.0
2817,600808.SH,马钢股份,普钢,0.75,29.0,9.0,4.02,2399035.9768
499,002037.SZ,久联发展,化工原料,0.75,30.0,0.0,10.4,238324.0704
621,002159.SZ,三特索道,旅游服务,0.75,30.0,5.0,20.92,289845.1586
3580,603979.SH,金诚信,建筑施工,0.75,29.0,1.0,9.05,527984.631
3581,603980.SH,吉华集团,染料涂料,0.75,29.0,1.0,14.49,355922.3445
3086,601800.SH,中国交建,建筑施工,0.75,30.0,1.0,12.66,14872000.0481
3327,603368.SH,柳药股份,医药商业,0.75,29.0,3.0,30.78,797428.0514
2678,600655.SH,豫园股份,百货,0.75,29.0,9.0,8.8,1264843.3389
1107,002647.SZ,仁东控股,多元金融,0.74,29.0,9.0,14.55,814707.8258
3403,603608.SH,天创时尚,服饰,0.74,24.0,13.0,10.36,315286.5741
3516,603848.SH,好太太,家居用品,0.74,29.0,9.0,17.95,127633.475
821,002360.SZ,同德化工,化工原料,0.74,29.0,1.0,6.37,188921.1205
563,002101.SZ,广东鸿图,机械基件,0.74,28.0,1.0,9.47,403054.0706
1209,002753.SZ,永东股份,化工原料,0.74,28.0,0.0,10.77,215872.4056
667,002205.SZ,国统股份,其他建材,0.74,29.0,0.0,17.36,201639.9032
2204,600085.SH,同仁堂,中成药,0.74,29.0,6.0,30.27,4151440.4831
2548,600508.SH,上海能源,煤炭开采,0.74,29.0,9.0,10.92,789208.056
2202,600083.SH,博信股份,建筑施工,0.74,30.0,11.0,18.19,414719.86
3431,603665.SH,康隆达,纺织,0.74,27.0,0.0,26.55,98954.0643
728,002267.SZ,陕天然气,供气供热,0.74,29.0,1.0,8.76,974178.0898
2288,600182.SH,S佳通,汽车配件,0.74,28.0,0.0,17.8,302600.0
3085,601799.SH,星宇股份,汽车配件,0.74,28.0,12.0,55.75,1539565.4184
668,002206.SZ,海利得,化纤,0.73,29.0,1.0,4.69,428433.2803
2187,600068.SH,葛洲坝,建筑施工,0.73,30.0,1.0,7.41,3412140.0623
92,000423.SZ,东阿阿胶,中成药,0.73,30.0,1.0,48.79,3190218.6201
3306,603331.SH,百达精工,专用机械,0.73,28.0,0.0,17.63,56086.8479
3148,603012.SH,创力集团,专用机械,0.73,29.0,1.0,9.14,581815.84
366,000880.SZ,潍柴重机,机械基件,0.73,29.0,0.0,9.12,123243.12
506,002044.SZ,美年健康,医疗保健,0.73,29.0,1.0,18.46,4328066.1519
20,000026.SZ,飞亚达A,其他商业,0.73,29.0,1.0,9.15,326395.4767
2255,600143.SH,金发科技,塑料,0.73,29.0,0.0,5.69,1456640.0
3529,603878.SH,武进不锈,钢加工,0.73,29.0,1.0,14.22,143636.3764
2978,601101.SH,昊华能源,煤炭开采,0.72,29.0,0.0,7.11,853198.7714
939,002478.SZ,常宝股份,钢加工,0.72,30.0,1.0,5.9,350229.7555
972,002511.SZ,中顺洁柔,造纸,0.72,18.0,0.0,8.75,1100855.1199
3127,601985.SH,中国核电,新型电力,0.72,30.0,1.0,6.22,9681697.46
2270,600161.SH,天坛生物,生物制药,0.72,29.0,0.0,23.94,2085506.7804
1016,002556.SZ,辉隆股份,其他商业,0.72,29.0,0.0,6.2,433526.5971
3268,603238.SH,诺邦股份,纺织,0.72,23.0,9.0,19.27,57810.0
2801,600790.SH,轻纺城,商品城,0.72,28.0,9.0,4.17,611234.817
1320,002873.SZ,新天药业,中成药,0.72,29.0,1.0,18.88,123419.5002
2626,600597.SH,光明乳业,乳制品,0.72,29.0,0.0,9.99,1223077.707
2329,600228.SH,ST昌九,化工原料,0.72,29.0,9.0,8.01,193297.32
3070,601669.SH,中国电建,建筑施工,0.72,30.0,1.0,5.94,6619774.5148
617,002155.SZ,湖南黄金,黄金,0.72,28.0,9.0,8.2,985580.6771
3090,601818.SH,光大银行,银行,0.72,30.0,12.0,4.18,16640805.9311
2690,600671.SH,天目药业,中成药,0.71,28.0,5.0,18.55,225791.5887
1650,300261.SZ,雅本化学,农药化肥,0.71,29.0,0.0,5.86,538250.7751
3211,603113.SH,金能科技,化工原料,0.71,27.0,0.0,14.44,479213.4282
361,000869.SZ,张裕A,红黄药酒,0.71,29.0,0.0,31.85,1444272.648
3234,603167.SH,渤海轮渡,水运,0.71,29.0,0.0,10.69,514616.6
2670,600647.SH,同达创业,综合类,0.71,29.0,0.0,14.96,208158.7508
134,000543.SZ,皖能电力,火力发电,0.71,30.0,6.0,5.65,1011573.7276
289,000757.SZ,浩物股份,汽车配件,0.71,29.0,0.0,5.91,266907.1836
1103,002643.SZ,万润股份,化工原料,0.71,29.0,6.0,11.58,1033085.4515
1287,002838.SZ,道恩股份,塑料,0.71,29.0,5.0,21.86,164621.8802
3509,603826.SH,坤彩科技,染料涂料,0.71,29.0,1.0,18.25,345760.0689
1603,300214.SZ,日科化学,化工原料,0.71,29.0,0.0,6.5,200898.0818
2708,600690.SH,青岛海尔,家用电器,0.71,30.0,11.0,16.72,10194857.3595
2501,600444.SH,国机通用,塑料,0.71,30.0,0.0,11.58,169556.5973
2954,601006.SH,大秦铁路,铁路,0.71,3.0,1.0,8.53,12681373.1418
547,002085.SZ,万丰奥威,汽车配件,0.7,29.0,1.0,8.53,1803014.6823
3260,603223.SH,恒通股份,供气供热,0.7,29.0,1.0,11.85,199080.0
1355,002911.SZ,佛燃股份,供气供热,0.7,28.0,1.0,18.12,491052.0
1083,002623.SZ,亚玛顿,玻璃,0.7,29.0,5.0,18.09,288668.6876
3496,603806.SH,福斯特,塑料,0.7,28.0,1.0,34.94,1825964.4
3450,603699.SH,纽威股份,专用机械,0.7,28.0,1.0,12.43,932250.0
2772,600757.SH,长江传媒,出版业,0.7,29.0,5.0,7.43,901628.3475
1472,300082.SZ,奥克股份,化工原料,0.7,29.0,1.0,7.08,477667.8829
3016,601229.SH,上海银行,银行,0.7,30.0,12.0,12.16,6317822.1585
716,002254.SZ,泰和新材,化纤,0.69,29.0,9.0,11.39,695557.3477
3460,603713.SH,密尔克卫,仓储物流,0.69,29.0,0.0,39.05,148858.6
3445,603689.SH,皖天然气,供气供热,0.69,29.0,1.0,12.28,205520.0448
2541,600500.SH,中化国际,商贸代理,0.69,29.0,1.0,8.1,1687240.2635
931,002470.SZ,金正大,农药化肥,0.69,29.0,1.0,7.9,2153364.6366
2269,600160.SH,巨化股份,化工原料,0.69,30.0,1.0,8.42,2238389.688
833,002372.SZ,伟星新材,其他建材,0.69,18.0,0.0,18.34,2148646.4008
2942,600992.SH,贵绳股份,钢加工,0.69,29.0,9.0,9.12,223522.08
168,000589.SZ,黔轮胎A,汽车配件,0.69,29.0,0.0,4.14,321018.604
2595,600563.SH,法拉电子,元器件,0.68,30.0,16.0,45.49,1023525.0
2532,600489.SH,中金黄金,黄金,0.68,28.0,9.0,8.45,2916210.9247
3358,603507.SH,振江股份,钢加工,0.68,30.0,0.0,28.23,226904.4404
3204,603101.SH,汇嘉时代,百货,0.68,28.0,0.0,14.2,102240.0
300,000778.SZ,新兴铸管,钢加工,0.68,30.0,0.0,5.17,2027182.6029
2466,600389.SH,江山股份,农药化肥,0.68,28.0,3.0,18.76,557172.0
90,000421.SZ,南京公用,供气供热,0.68,29.0,1.0,5.49,314383.1668
2985,601117.SH,中国化学,建筑施工,0.68,29.0,1.0,6.5,3206450.0
1137,002677.SZ,浙江美大,家用电器,0.68,29.0,1.0,13.18,376881.3303
138,000547.SZ,航天发展,通信设备,0.67,30.0,5.0,10.44,1163401.2475
2860,600857.SH,宁波中百,百货,0.67,29.0,6.0,9.64,216244.4019
2433,600352.SH,浙江龙盛,染料涂料,0.67,30.0,1.0,11.42,3715304.9841
2419,600332.SH,白云山,中成药,0.67,28.0,1.0,39.16,4194737.943
28,000035.SZ,中国天楹,环境保护,0.67,28.0,6.0,5.47,700755.9576
2776,600761.SH,安徽合力,工程机械,0.67,29.0,0.0,11.19,828262.3174
373,000888.SZ,峨眉山A,旅游景点,0.67,29.0,0.0,7.38,388861.8693
2109,300732.SZ,设研院,建筑施工,0.67,30.0,1.0,38.66,326005.6536
2239,600123.SH,兰花科创,煤炭开采,0.66,30.0,0.0,8.06,920774.4
2240,600125.SH,铁龙物流,铁路,0.66,29.0,0.0,8.47,1105777.0273
3002,601186.SH,中国铁建,建筑施工,0.66,28.0,1.0,11.82,13596836.181
2364,600269.SH,赣粤高速,路桥,0.66,29.0,1.0,4.62,1078958.0405
3283,603298.SH,杭叉集团,专用机械,0.66,30.0,0.0,14.91,254343.1877
2822,600814.SH,杭州解百,百货,0.66,29.0,1.0,6.15,439741.4562
2049,300669.SZ,沪宁股份,机械基件,0.66,28.0,0.0,20.58,52890.6
3502,603816.SH,顾家家居,家居用品,0.65,30.0,1.0,57.04,508226.4
2739,600723.SH,首商股份,百货,0.65,28.0,0.0,7.29,479732.7049
3123,601966.SH,玲珑轮胎,汽车配件,0.65,30.0,1.0,17.03,671669.8792
2889,600887.SH,伊利股份,乳制品,0.65,29.0,1.0,27.96,16887264.477
1981,300599.SZ,雄塑科技,塑料,0.65,29.0,0.0,12.56,113802.392
3319,603357.SH,设计总院,建筑施工,0.65,29.0,0.0,21.38,339243.6351
265,000719.SZ,中原传媒,出版业,0.64,29.0,6.0,9.0,600432.7887
2943,600993.SH,马应龙,中成药,0.64,30.0,1.0,15.63,672459.2681
3401,603606.SH,东方电缆,电气设备,0.64,30.0,0.0,11.53,566605.1777
2964,601019.SH,山东出版,出版业,0.64,29.0,9.0,8.94,381648.6
1164,002705.SZ,新宝股份,家用电器,0.64,28.0,0.0,11.89,946652.4198
2247,600132.SH,重庆啤酒,啤酒,0.64,28.0,11.0,34.67,1677928.1435
75,000402.SZ,金融街,全国地产,0.64,30.0,1.0,8.27,2470939.8105
3176,603043.SH,广州酒家,食品,0.64,29.0,0.0,33.08,415177.897
3216,603123.SH,翠微股份,百货,0.64,28.0,1.0,6.68,350128.3403
545,002083.SZ,孚日股份,纺织,0.64,30.0,10.0,5.74,496554.5573
3029,601333.SH,广深铁路,铁路,0.64,29.0,9.0,3.78,2136545.586
87,000418.SZ,小天鹅A,家用电器,0.64,30.0,3.0,56.86,2498224.5398
713,002251.SZ,步步高,超市连锁,0.64,28.0,1.0,9.52,764796.4657
2141,600007.SH,中国国贸,园区开发,0.64,30.0,11.0,14.63,1473654.3472
495,002033.SZ,丽江旅游,旅游景点,0.63,29.0,1.0,6.95,381888.7258
2715,600697.SH,欧亚集团,百货,0.63,29.0,1.0,21.52,333895.7443
1326,002880.SZ,卫光生物,生物制药,0.63,29.0,0.0,48.28,130356.0
695,002233.SZ,塔牌集团,水泥,0.62,30.0,1.0,12.39,1439779.5845
3122,601965.SH,中国汽研,汽车服务,0.62,7.0,1.0,8.0,768943.8936
341,000830.SZ,鲁西化工,农药化肥,0.62,29.0,2.0,13.45,1969050.1773
1458,300068.SZ,南都电源,电气设备,0.62,29.0,2.0,15.81,981923.6556
2627,600598.SH,北大荒,种植业,0.62,29.0,0.0,9.72,1727904.8715
1882,300495.SZ,美尚生态,环境保护,0.62,27.0,0.0,14.7,455019.4694
2952,601003.SH,柳钢股份,普钢,0.62,29.0,1.0,8.25,2114304.39
3485,603779.SH,威龙股份,红黄药酒,0.61,29.0,0.0,14.67,135852.6353
2527,600483.SH,福能股份,火力发电,0.61,30.0,1.0,9.5,1474234.2953
2955,601007.SH,金陵饭店,酒店餐饮,0.61,28.0,1.0,10.03,300900.0
476,002014.SZ,永新股份,塑料,0.61,29.0,0.0,7.97,387489.1621
2765,600749.SH,*ST藏旅,旅游景点,0.61,28.0,0.0,10.61,240810.4135
648,002186.SZ,全聚德,酒店餐饮,0.61,29.0,2.0,13.1,401284.4819
2579,600545.SH,卓郎智能,纺织机械,0.61,29.0,0.0,8.7,587933.6269
855,002394.SZ,联发股份,纺织,0.61,29.0,6.0,11.39,368694.3
788,002327.SZ,富安娜,纺织,0.6,29.0,1.0,8.92,454660.0989
2613,600583.SH,海油工程,石油开采,0.6,30.0,0.0,6.09,2692605.0732
604,002142.SZ,宁波银行,银行,0.6,30.0,0.0,20.86,9659478.5267
3314,603345.SH,安井食品,食品,0.6,17.0,2.0,37.25,457614.015
2862,600859.SH,王府井,百货,0.6,29.0,0.0,16.82,662918.7327
2558,600519.SH,贵州茅台,白酒,0.6,30.0,1.0,792.8,99591361.584
2495,600429.SH,三元股份,乳制品,0.6,30.0,0.0,5.96,527460.0
2939,600987.SH,航民股份,纺织,0.6,29.0,0.0,9.81,623239.11
969,002508.SZ,老板电器,家用电器,0.6,29.0,1.0,28.54,2668206.829
954,002493.SZ,荣盛石化,化纤,0.59,28.0,1.0,11.92,6324540.42
3582,603985.SH,恒润股份,机械基件,0.59,30.0,0.0,28.74,191293.44
3457,603709.SH,中源家居,家居用品,0.59,30.0,2.0,29.51,59020.0
2388,600298.SH,安琪酵母,食品,0.59,29.0,0.0,29.23,2408788.5964
212,000651.SZ,格力电器,家用电器,0.59,30.0,1.0,46.61,27825311.3133
3168,603035.SH,常熟汽饰,汽车配件,0.59,29.0,6.0,13.55,233350.5527
1857,300470.SZ,日机密封,机械基件,0.59,30.0,6.0,25.38,456147.8874
3050,601579.SH,会稽山,红黄药酒,0.59,29.0,6.0,9.91,396400.0
2335,600234.SH,ST山水,文教休闲,0.58,28.0,6.0,7.4,149809.9512
3324,603365.SH,水星家纺,纺织,0.58,29.0,1.0,17.09,151390.056
2208,600090.SH,同济堂,医药商业,0.58,28.0,0.0,6.42,451131.4605
2795,600782.SH,新钢股份,普钢,0.58,29.0,1.0,6.32,2015272.7439
1104,002644.SZ,佛慈制药,中成药,0.58,29.0,1.0,9.0,459591.3
1270,002820.SZ,桂发祥,食品,0.58,29.0,0.0,14.49,179772.1383
678,002216.SZ,三全食品,食品,0.58,18.0,1.0,7.9,452488.3419
2163,600033.SH,福建高速,路桥,0.58,29.0,1.0,3.48,955051.2
3488,603789.SH,星光农机,农用机械,0.58,29.0,2.0,13.89,361140.0
2151,600019.SH,宝钢股份,普钢,0.57,30.0,9.0,7.45,16465309.7591
465,002003.SZ,伟星股份,服饰,0.57,29.0,9.0,7.7,484925.5026
462,001979.SZ,招商蛇口,全国地产,0.57,30.0,0.0,22.64,5438885.1608
2798,600785.SH,新华百货,百货,0.57,29.0,2.0,17.81,401849.3097
2811,600801.SH,华新水泥,水泥,0.57,30.0,0.0,21.33,2074921.2362
241,000688.SZ,国城矿业,铅锌,0.56,30.0,9.0,12.24,1392049.0727
380,000898.SZ,鞍钢股份,普钢,0.56,30.0,1.0,5.92,3640203.3291
2431,600350.SH,山东高速,路桥,0.56,29.0,0.0,5.04,2424827.5919
2566,600528.SH,中铁工业,建筑施工,0.56,29.0,1.0,12.35,2269619.8853
685,002223.SZ,鱼跃医疗,医疗保健,0.55,30.0,1.0,23.79,2034297.8877
2511,600461.SH,洪城水业,水务,0.55,29.0,5.0,6.07,360558.0
3523,603866.SH,桃李面包,食品,0.55,29.0,0.0,56.95,2680215.07
2403,600315.SH,上海家化,日用化工,0.55,29.0,1.0,31.99,2147323.8267
2241,600126.SH,杭钢股份,普钢,0.54,29.0,1.0,5.26,633873.0137
2887,600885.SH,宏发股份,电气设备,0.54,30.0,5.0,27.4,2040646.6525
320,000802.SZ,北京文化,影视音像,0.54,7.0,0.0,13.55,522743.2278
475,002013.SZ,中航机电,航空,0.54,29.0,0.0,7.86,2836193.9969
719,002258.SZ,利尔化学,农药化肥,0.54,29.0,1.0,16.38,856578.9682
3027,601328.SH,交通银行,银行,0.54,30.0,11.0,6.48,25434559.8817
2947,600998.SH,九州通,医药商业,0.53,30.0,3.0,16.06,2666023.6988
3420,603639.SH,海利尔,农药化肥,0.53,29.0,0.0,32.15,174588.7907
252,000703.SZ,恒逸石化,化纤,0.53,30.0,1.0,14.17,3221684.9737
3480,603768.SH,常青股份,汽车配件,0.53,24.0,0.0,13.86,97193.25
1235,002781.SZ,奇信股份,装修装饰,0.53,30.0,0.0,17.92,401209.5826
649,002187.SZ,广百股份,百货,0.52,28.0,1.0,9.27,317425.7205
1647,300258.SZ,精锻科技,汽车配件,0.52,29.0,5.0,13.32,501337.538
2169,600048.SH,保利地产,全国地产,0.52,27.0,1.0,14.37,16917698.9385
2966,601021.SH,春秋航空,空运,0.52,28.0,1.0,36.6,3354253.5296
3499,603810.SH,丰山集团,农药化肥,0.52,29.0,0.0,43.52,87040.0
3505,603819.SH,神力股份,电气设备,0.52,29.0,2.0,18.03,101148.3
1057,002597.SZ,金禾实业,化工原料,0.52,29.0,2.0,18.04,999506.7502
2892,600890.SH,中房股份,区域地产,0.51,29.0,9.0,7.74,448296.872
3456,603708.SH,家家悦,超市连锁,0.51,30.0,0.0,24.19,379712.6047
2988,601127.SH,小康股份,汽车配件,0.51,30.0,6.0,17.07,377030.6173
2370,600277.SH,亿利洁能,综合类,0.51,29.0,0.0,6.92,1850411.5188
1314,002867.SZ,周大生,服饰,0.51,27.0,1.0,32.17,524615.7268
880,002419.SZ,天虹股份,百货,0.5,29.0,0.0,13.17,1580253.1334
3047,601566.SH,九牧王,服饰,0.5,28.0,9.0,13.55,778633.3383
2691,600673.SH,东阳光科,铝,0.5,30.0,1.0,9.49,2333521.0179
52,000069.SZ,华侨城A,旅游景点,0.49,28.0,1.0,7.23,5059221.7743
2159,600028.SH,中国石化,石油加工,0.49,30.0,12.0,6.0,57334662.6276
967,002506.SZ,协鑫集成,电气设备,0.49,29.0,6.0,5.11,2578710.4
3128,601988.SH,中国银行,银行,0.49,30.0,12.0,3.79,79880130.1266
2567,600529.SH,山东药玻,医疗保健,0.49,30.0,0.0,23.28,838853.2568
2920,600965.SH,福成股份,农业综合,0.48,30.0,5.0,11.09,907939.3591
2153,600021.SH,上海电力,火力发电,0.48,29.0,5.0,9.14,782243.9432
2681,600660.SH,福耀玻璃,汽车配件,0.48,30.0,12.0,24.5,4907316.5134
736,002275.SZ,桂林三金,中成药,0.48,29.0,1.0,14.81,789952.2932
3277,603278.SH,大业股份,钢加工,0.47,29.0,1.0,17.58,152125.3656
1157,002697.SZ,红旗连锁,超市连锁,0.47,29.0,9.0,5.39,531682.5899
3093,601857.SH,中国石油,石油开采,0.47,30.0,10.0,7.77,125813454.4646
3545,603899.SH,晨光文具,文教休闲,0.47,29.0,0.0,34.53,3176760.0
