,asc,ts_code,symbol,name,industry,COL_FITNESS
2624,3140.0,600595.SH,600595,中孚实业,铝,4.81
2894,3141.0,600892.SH,600892,大晟文化,影视音像,4.81
1691,3142.0,300302.SZ,300302,同有科技,软件服务,4.81
270,3143.0,000725.SZ,000725,京东方A,元器件,4.81
1744,3144.0,300355.SZ,300355,蒙草生态,环境保护,4.81
31,3145.0,000038.SZ,000038,深大通,广告包装,4.8
345,3146.0,000836.SZ,000836,富通鑫茂,通信设备,4.8
2128,3147.0,300753.SZ,300753,爱朋医疗,医疗保健,4.8
2309,3148.0,600206.SH,600206,有研新材,半导体,4.8
1575,3149.0,300185.SZ,300185,通裕重工,工程机械,4.79
1750,3150.0,300362.SZ,300362,天翔环境,环境保护,4.79
2958,3151.0,601010.SH,601010,文峰股份,超市连锁,4.78
2871,3152.0,600868.SH,600868,梅雁吉祥,水力发电,4.78
2917,3153.0,600961.SH,600961,株冶集团,铅锌,4.78
463,3154.0,002001.SZ,002001,新和成,化学制药,4.77
122,3155.0,000529.SZ,000529,广弘控股,食品,4.77
1653,3156.0,300264.SZ,300264,佳创视讯,通信设备,4.76
1693,3157.0,300304.SZ,300304,云意电气,汽车配件,4.74
1805,3158.0,300418.SZ,300418,昆仑万维,互联网,4.74
83,3159.0,000413.SZ,000413,东旭光电,元器件,4.73
967,3160.0,002506.SZ,002506,协鑫集成,电气设备,4.72
1401,3161.0,300010.SZ,300010,立思辰,软件服务,4.71
1219,3162.0,002765.SZ,002765,蓝黛传动,汽车配件,4.71
1692,3163.0,300303.SZ,300303,聚飞光电,半导体,4.71
1688,3164.0,300299.SZ,300299,富春股份,通信设备,4.7
1941,3165.0,300556.SZ,300556,丝路视觉,软件服务,4.69
3210,3166.0,603111.SH,603111,康尼机电,运输设备,4.69
2843,3167.0,600836.SH,600836,界龙实业,广告包装,4.69
1180,3168.0,002723.SZ,002723,金莱特,家用电器,4.69
1776,3169.0,300389.SZ,300389,艾比森,半导体,4.69
1059,3170.0,002599.SZ,002599,盛通股份,广告包装,4.68
10,3171.0,000012.SZ,000012,南玻A,玻璃,4.67
207,3172.0,000636.SZ,000636,风华高科,元器件,4.67
48,3173.0,000063.SZ,000063,中兴通讯,通信设备,4.66
471,3174.0,002009.SZ,002009,天奇股份,工程机械,4.65
2971,3175.0,601068.SH,601068,中铝国际,建筑施工,4.65
1834,3176.0,300447.SZ,300447,全信股份,电气设备,4.65
1047,3177.0,002587.SZ,002587,奥拓电子,元器件,4.65
1598,3178.0,300209.SZ,300209,天泽信息,软件服务,4.64
1677,3179.0,300288.SZ,300288,朗玛信息,软件服务,4.64
3059,3180.0,601608.SH,601608,中信重工,专用机械,4.63
3185,3181.0,603066.SH,603066,音飞储存,仓储物流,4.62
2540,3182.0,600499.SH,600499,科达洁能,专用机械,4.62
2192,3183.0,600073.SH,600073,上海梅林,食品,4.62
2892,3184.0,600890.SH,600890,中房股份,区域地产,4.61
1357,3185.0,002913.SZ,002913,奥士康,元器件,4.61
841,3186.0,002380.SZ,002380,科远股份,电气设备,4.61
1134,3187.0,002674.SZ,002674,兴业科技,纺织,4.6
1781,3188.0,300394.SZ,300394,天孚通信,通信设备,4.6
887,3189.0,002426.SZ,002426,胜利精密,元器件,4.6
2544,3190.0,600503.SH,600503,华丽家族,区域地产,4.59
1467,3191.0,300077.SZ,300077,国民技术,半导体,4.59
1644,3192.0,300255.SZ,300255,常山药业,生物制药,4.59
3343,3193.0,603421.SH,603421,鼎信通讯,通信设备,4.59
3101,3194.0,601878.SH,601878,浙商证券,证券,4.58
2530,3195.0,600487.SH,600487,亨通光电,通信设备,4.58
1114,3196.0,002654.SZ,002654,万润科技,半导体,4.58
1994,3197.0,300612.SZ,300612,宣亚国际,广告包装,4.57
1682,3198.0,300293.SZ,300293,蓝英装备,专用机械,4.56
1620,3199.0,300231.SZ,300231,银信科技,软件服务,4.56
1468,3200.0,300078.SZ,300078,思创医惠,元器件,4.55
3398,3201.0,603602.SH,603602,纵横通信,通信设备,4.55
3434,3202.0,603668.SH,603668,天马科技,饲料,4.54
1713,3203.0,300324.SZ,300324,旋极信息,软件服务,4.53
2539,3204.0,600498.SH,600498,烽火通信,通信设备,4.53
1697,3205.0,300308.SZ,300308,中际旭创,电气设备,4.53
336,3206.0,000823.SZ,000823,超声电子,元器件,4.52
3166,3207.0,603032.SH,603032,德新交运,公路,4.5
3020,3208.0,601258.SH,601258,庞大集团,汽车服务,4.5
2380,3209.0,600288.SH,600288,大恒科技,软件服务,4.49
1490,3210.0,300100.SZ,300100,双林股份,汽车服务,4.49
741,3211.0,002280.SZ,002280,联络互动,软件服务,4.49
593,3212.0,002131.SZ,002131,利欧股份,互联网,4.48
2145,3213.0,600011.SH,600011,华能国际,火力发电,4.47
1891,3214.0,300504.SZ,300504,天邑股份,通信设备,4.46
823,3215.0,002362.SZ,002362,汉王科技,电脑设备,4.46
113,3216.0,000518.SZ,000518,四环生物,生物制药,4.46
1159,3217.0,002699.SZ,002699,美盛文化,服饰,4.46
610,3218.0,002148.SZ,002148,北纬科技,互联网,4.45
1533,3219.0,300143.SZ,300143,星普医科,医疗保健,4.45
2489,3220.0,600421.SH,600421,ST仰帆,机械基件,4.45
2043,3221.0,300663.SZ,300663,科蓝软件,软件服务,4.45
2568,3222.0,600530.SH,600530,交大昂立,医疗保健,4.44
1749,3223.0,300360.SZ,300360,炬华科技,电器仪表,4.44
2104,3224.0,300726.SZ,300726,宏达电子,元器件,4.44
454,3225.0,000996.SZ,000996,中国中期,汽车服务,4.44
2115,3226.0,300739.SZ,300739,明阳电路,元器件,4.43
1513,3227.0,300123.SZ,300123,亚光科技,船舶,4.43
1441,3228.0,300050.SZ,300050,世纪鼎利,软件服务,4.43
1700,3229.0,300311.SZ,300311,任子行,软件服务,4.42
863,3230.0,002402.SZ,002402,和而泰,元器件,4.42
1594,3231.0,300205.SZ,300205,天喻信息,元器件,4.42
202,3232.0,000630.SZ,000630,铜陵有色,铜,4.41
911,3233.0,002450.SZ,002450,ST康得新,化工原料,4.41
2004,3234.0,300623.SZ,300623,捷捷微电,半导体,4.4
1442,3235.0,300051.SZ,300051,三五互联,互联网,4.4
1169,3236.0,002711.SZ,002711,欧浦智网,仓储物流,4.39
1959,3237.0,300576.SZ,300576,容大感光,染料涂料,4.39
3173,3238.0,603040.SH,603040,新坐标,机械基件,4.38
1590,3239.0,300201.SZ,300201,海伦哲,专用机械,4.38
1773,3240.0,300386.SZ,300386,飞天诚信,软件服务,4.37
1753,3241.0,300365.SZ,300365,恒华科技,软件服务,4.35
2338,3242.0,600237.SH,600237,铜峰电子,元器件,4.34
1928,3243.0,300542.SZ,300542,新晨科技,软件服务,4.33
679,3244.0,002217.SZ,002217,合力泰,元器件,4.33
2365,3245.0,600271.SH,600271,航天信息,电脑设备,4.33
1078,3246.0,002618.SZ,002618,丹邦科技,元器件,4.32
3243,3247.0,603185.SH,603185,上机数控,机床制造,4.32
1648,3248.0,300259.SZ,300259,新天科技,电器仪表,4.32
1641,3249.0,300252.SZ,300252,金信诺,电气设备,4.32
2280,3250.0,600172.SH,600172,黄河旋风,矿物制品,4.31
2226,3251.0,600110.SH,600110,诺德股份,电气设备,4.31
1907,3252.0,300520.SZ,300520,科大国创,软件服务,4.31
1429,3253.0,300038.SZ,300038,数知科技,通信设备,4.31
340,3254.0,000829.SZ,000829,天音控股,其他商业,4.3
1478,3255.0,300088.SZ,300088,长信科技,元器件,4.3
414,3256.0,000938.SZ,000938,紫光股份,软件服务,4.3
2127,3257.0,300752.SZ,300752,隆利科技,元器件,4.3
846,3258.0,002385.SZ,002385,大北农,饲料,4.3
830,3259.0,002369.SZ,002369,卓翼科技,通信设备,4.3
1220,3260.0,002766.SZ,002766,索菱股份,汽车配件,4.29
1085,3261.0,002625.SZ,002625,光启技术,汽车配件,4.29
2586,3262.0,600552.SH,600552,凯盛科技,玻璃,4.28
2844,3263.0,600837.SH,600837,海通证券,证券,4.28
1095,3264.0,002635.SZ,002635,安洁科技,电脑设备,4.28
557,3265.0,002095.SZ,002095,生意宝,互联网,4.26
881,3266.0,002420.SZ,002420,毅昌股份,塑料,4.26
691,3267.0,002229.SZ,002229,鸿博股份,广告包装,4.25
1492,3268.0,300102.SZ,300102,乾照光电,半导体,4.25
1313,3269.0,002866.SZ,002866,传艺科技,电脑设备,4.24
461,3270.0,001965.SZ,001965,招商公路,路桥,4.24
584,3271.0,002122.SZ,002122,*ST天马,机械基件,4.23
400,3272.0,000922.SZ,000922,佳电股份,电气设备,4.23
586,3273.0,002124.SZ,002124,天邦股份,饲料,4.23
2266,3274.0,600157.SH,600157,永泰能源,煤炭开采,4.23
2938,3275.0,600986.SH,600986,科达股份,互联网,4.23
1480,3276.0,300090.SZ,300090,盛运环保,环境保护,4.23
541,3277.0,002079.SZ,002079,苏州固锝,半导体,4.22
1567,3278.0,300177.SZ,300177,中海达,通信设备,4.22
1785,3279.0,300398.SZ,300398,飞凯材料,染料涂料,4.21
1931,3280.0,300546.SZ,300546,雄帝科技,元器件,4.21
3062,3281.0,601616.SH,601616,广电电气,电气设备,4.21
707,3282.0,002245.SZ,002245,澳洋顺昌,仓储物流,4.21
615,3283.0,002153.SZ,002153,石基信息,软件服务,4.2
1061,3284.0,002601.SZ,002601,龙蟒佰利,化工原料,4.2
3258,3285.0,603220.SH,603220,贝通信,通信设备,4.2
1149,3286.0,002689.SZ,002689,远大智能,运输设备,4.2
2754,3287.0,600738.SH,600738,兰州民百,百货,4.2
1611,3288.0,300222.SZ,300222,科大智能,电气设备,4.19
1309,3289.0,002862.SZ,002862,实丰文化,文教休闲,4.19
167,3290.0,000587.SZ,000587,金洲慈航,批发业,4.19
3188,3291.0,603076.SH,603076,乐惠国际,专用机械,4.19
874,3292.0,002413.SZ,002413,雷科防务,通信设备,4.18
3495,3293.0,603803.SH,603803,瑞斯康达,通信设备,4.17
1760,3294.0,300373.SZ,300373,扬杰科技,半导体,4.17
2520,3295.0,600476.SH,600476,湘邮科技,软件服务,4.17
498,3296.0,002036.SZ,002036,联创电子,元器件,4.17
795,3297.0,002334.SZ,002334,英威腾,电气设备,4.16
778,3298.0,002317.SZ,002317,众生药业,中成药,4.15
671,3299.0,002209.SZ,002209,达意隆,轻工机械,4.13
1715,3300.0,300326.SZ,300326,凯利泰,医疗保健,4.13
949,3301.0,002488.SZ,002488,金固股份,汽车配件,4.13
609,3302.0,002147.SZ,002147,ST新光,区域地产,4.13
1399,3303.0,300008.SZ,300008,天海防务,船舶,4.12
693,3304.0,002231.SZ,002231,奥维通信,通信设备,4.11
1901,3305.0,300514.SZ,300514,友讯达,通信设备,4.11
3206,3306.0,603105.SH,603105,芯能科技,电气设备,4.1
1786,3307.0,300399.SZ,300399,京天利,互联网,4.09
1945,3308.0,300560.SZ,300560,中富通,通信设备,4.09
1878,3309.0,300491.SZ,300491,通合科技,电气设备,4.09
1737,3310.0,300348.SZ,300348,长亮科技,软件服务,4.08
1265,3311.0,002815.SZ,002815,崇达技术,元器件,4.08
734,3312.0,002273.SZ,002273,水晶光电,元器件,4.07
1971,3313.0,300588.SZ,300588,熙菱信息,软件服务,4.06
3078,3314.0,601718.SH,601718,际华集团,服饰,4.06
1843,3315.0,300456.SZ,300456,耐威科技,元器件,4.02
3144,3316.0,603008.SH,603008,喜临门,家居用品,4.02
1264,3317.0,002813.SZ,002813,路畅科技,汽车配件,4.02
1666,3318.0,300277.SZ,300277,海联讯,软件服务,3.99
3527,3319.0,603876.SH,603876,鼎胜新材,铝,3.96
2114,3320.0,300738.SZ,300738,奥飞数据,电信运营,3.95
3331,3321.0,603380.SH,603380,易德龙,元器件,3.95
1466,3322.0,300076.SZ,300076,GQY视讯,电脑设备,3.95
1483,3323.0,300093.SZ,300093,金刚玻璃,玻璃,3.94
1070,3324.0,002610.SZ,002610,爱康科技,电气设备,3.93
2814,3325.0,600804.SH,600804,鹏博士,电信运营,3.93
804,3326.0,002343.SZ,002343,慈文传媒,影视音像,3.93
3470,3327.0,603729.SH,603729,龙韵股份,广告包装,3.93
2750,3328.0,600734.SH,600734,实达集团,电脑设备,3.91
577,3329.0,002115.SZ,002115,三维通信,通信设备,3.91
2440,3330.0,600360.SH,600360,华微电子,半导体,3.9
1845,3331.0,300458.SZ,300458,全志科技,元器件,3.9
1841,3332.0,300454.SZ,300454,深信服,软件服务,3.9
1840,3333.0,300453.SZ,300453,三鑫医疗,医疗保健,3.9
3215,3334.0,603121.SH,603121,华培动力,汽车配件,3.89
1306,3335.0,002859.SZ,002859,洁美科技,元器件,3.88
1766,3336.0,300379.SZ,300379,东方通,软件服务,3.88
1115,3337.0,002655.SZ,002655,共达电声,元器件,3.87
1100,3338.0,002640.SZ,002640,跨境通,服饰,3.86
1518,3339.0,300128.SZ,300128,锦富技术,元器件,3.84
1664,3340.0,300275.SZ,300275,梅安森,软件服务,3.84
1657,3341.0,300268.SZ,300268,佳沃股份,农业综合,3.83
919,3342.0,002458.SZ,002458,益生股份,农业综合,3.83
2846,3343.0,600839.SH,600839,四川长虹,家用电器,3.81
1182,3344.0,002725.SZ,002725,跃岭股份,汽车配件,3.81
1924,3345.0,300538.SZ,300538,同益股份,批发业,3.81
759,3346.0,002298.SZ,002298,中电兴发,软件服务,3.8
3095,3347.0,601860.SH,601860,紫金银行,银行,3.8
355,3348.0,000859.SZ,000859,国风塑业,塑料,3.79
2991,3349.0,601138.SH,601138,工业富联,通信设备,3.78
441,3350.0,000977.SZ,000977,浪潮信息,电脑设备,3.77
3190,3351.0,603078.SH,603078,江化微,化工原料,3.77
1102,3352.0,002642.SZ,002642,荣之联,软件服务,3.77
363,3353.0,000876.SZ,000876,新希望,饲料,3.77
1125,3354.0,002665.SZ,002665,首航节能,电气设备,3.76
1980,3355.0,300598.SZ,300598,诚迈科技,软件服务,3.75
377,3356.0,000893.SZ,000893,*ST东凌,食品,3.74
236,3357.0,000682.SZ,000682,东方电子,电气设备,3.74
2348,3358.0,600249.SH,600249,两面针,日用化工,3.73
2437,3359.0,600356.SH,600356,恒丰纸业,造纸,3.71
3082,3360.0,601788.SH,601788,光大证券,证券,3.7
1384,3361.0,002943.SZ,002943,宇晶股份,机床制造,3.7
1900,3362.0,300513.SZ,300513,恒实科技,软件服务,3.68
3393,3363.0,603596.SH,603596,伯特利,汽车配件,3.68
1668,3364.0,300279.SZ,300279,和晶科技,元器件,3.68
123,3365.0,000530.SZ,000530,大冷股份,机械基件,3.67
1985,3366.0,300603.SZ,300603,立昂技术,通信设备,3.67
2981,3367.0,601108.SH,601108,财通证券,证券,3.67
2015,3368.0,300634.SZ,300634,彩讯股份,软件服务,3.67
1669,3369.0,300280.SZ,300280,紫天科技,专用机械,3.66
3146,3370.0,603010.SH,603010,万盛股份,化工原料,3.66
1755,3371.0,300367.SZ,300367,东方网力,电脑设备,3.65
1770,3372.0,300383.SZ,300383,光环新网,电信运营,3.64
2790,3373.0,600777.SH,600777,新潮能源,综合类,3.63
3371,3374.0,603538.SH,603538,美诺华,化学制药,3.63
777,3375.0,002316.SZ,002316,亚联发展,软件服务,3.61
2867,3376.0,600864.SH,600864,哈投股份,证券,3.6
2005,3377.0,300624.SZ,300624,万兴科技,软件服务,3.6
1671,3378.0,300282.SZ,300282,三盛教育,文教休闲,3.6
701,3379.0,002239.SZ,002239,奥特佳,汽车配件,3.59
605,3380.0,002143.SZ,002143,印纪传媒,影视音像,3.59
1193,3381.0,002736.SZ,002736,国信证券,证券,3.59
3583,3382.0,603986.SH,603986,兆易创新,半导体,3.58
3307,3383.0,603332.SH,603332,苏州龙杰,化纤,3.58
618,3384.0,002156.SZ,002156,通富微电,半导体,3.57
2223,3385.0,600107.SH,600107,美尔雅,服饰,3.56
1728,3386.0,300339.SZ,300339,润和软件,软件服务,3.56
3025,3387.0,601319.SH,601319,中国人保,保险,3.56
1685,3388.0,300296.SZ,300296,利亚德,半导体,3.56
1128,3389.0,002668.SZ,002668,奥马电器,家用电器,3.55
2910,3390.0,600929.SH,600929,湖南盐业,食品,3.54
646,3391.0,002184.SZ,002184,海得控制,软件服务,3.52
511,3392.0,002049.SZ,002049,紫光国微,元器件,3.52
67,3393.0,000158.SZ,000158,常山北明,纺织,3.51
3348,3394.0,603466.SH,603466,风语筑,文教休闲,3.5
3298,3395.0,603320.SH,603320,迪贝电气,机械基件,3.5
1289,3396.0,002840.SZ,002840,华统股份,食品,3.49
1722,3397.0,300333.SZ,300333,兆日科技,元器件,3.49
1701,3398.0,300312.SZ,300312,邦讯技术,通信设备,3.49
1153,3399.0,002693.SZ,002693,双成药业,化学制药,3.47
2761,3400.0,600745.SH,600745,闻泰科技,通信设备,3.46
2305,3401.0,600200.SH,600200,江苏吴中,综合类,3.46
2641,3402.0,600613.SH,600613,神奇制药,中成药,3.45
890,3403.0,002429.SZ,002429,兆驰股份,家用电器,3.45
2564,3404.0,600526.SH,600526,菲达环保,环境保护,3.44
1868,3405.0,300481.SZ,300481,濮阳惠成,化工原料,3.44
1696,3406.0,300307.SZ,300307,慈星股份,纺织机械,3.44
2399,3407.0,600310.SH,600310,桂东电力,水力发电,3.44
2569,3408.0,600531.SH,600531,豫光金铅,铅锌,3.43
686,3409.0,002224.SZ,002224,三力士,橡胶,3.43
900,3410.0,002439.SZ,002439,启明星辰,软件服务,3.43
1183,3411.0,002726.SZ,002726,龙大肉食,食品,3.42
1392,3412.0,300001.SZ,300001,特锐德,电气设备,3.42
692,3413.0,002230.SZ,002230,科大讯飞,软件服务,3.42
1548,3414.0,300158.SZ,300158,振东制药,中成药,3.4
3412,3415.0,603626.SH,603626,科森科技,专用机械,3.4
331,3416.0,000818.SZ,000818,航锦科技,化工原料,3.4
2089,3417.0,300710.SZ,300710,万隆光电,通信设备,3.4
1558,3418.0,300168.SZ,300168,万达信息,软件服务,3.39
1734,3419.0,300345.SZ,300345,红宇新材,钢加工,3.38
1686,3420.0,300297.SZ,300297,蓝盾股份,软件服务,3.38
2443,3421.0,600363.SH,600363,联创光电,元器件,3.37
2064,3422.0,300684.SZ,300684,中石科技,化工原料,3.37
835,3423.0,002374.SZ,002374,丽鹏股份,建筑施工,3.36
128,3424.0,000536.SZ,000536,华映科技,元器件,3.36
1039,3425.0,002579.SZ,002579,中京电子,元器件,3.36
1488,3426.0,300098.SZ,300098,高新兴,通信设备,3.35
3194,3427.0,603083.SH,603083,剑桥科技,通信设备,3.35
3414,3428.0,603629.SH,603629,利通电子,元器件,3.33
2132,3429.0,300758.SZ,300758,七彩化学,染料涂料,3.33
2037,3430.0,300657.SZ,300657,弘信电子,元器件,3.32
2618,3431.0,600588.SH,600588,用友网络,软件服务,3.32
1616,3432.0,300227.SZ,300227,光韵达,元器件,3.31
507,3433.0,002045.SZ,002045,国光电器,元器件,3.31
684,3434.0,002222.SZ,002222,福晶科技,元器件,3.31
870,3435.0,002409.SZ,002409,雅克科技,化工原料,3.3
555,3436.0,002093.SZ,002093,国脉科技,电信运营,3.3
2713,3437.0,600695.SH,600695,绿庭投资,多元金融,3.3
1475,3438.0,300085.SZ,300085,银之杰,软件服务,3.29
750,3439.0,002289.SZ,002289,宇顺电子,元器件,3.26
2657,3440.0,600633.SH,600633,浙数文化,互联网,3.26
2058,3441.0,300678.SZ,300678,中科信息,软件服务,3.26
714,3442.0,002252.SZ,002252,上海莱士,生物制药,3.26
1754,3443.0,300366.SZ,300366,创意信息,软件服务,3.26
3022,3444.0,601298.SH,601298,青岛港,港口,3.25
2085,3445.0,300706.SZ,300706,阿石创,元器件,3.24
1550,3446.0,300160.SZ,300160,秀强股份,玻璃,3.24
860,3447.0,002399.SZ,002399,海普瑞,化学制药,3.23
1735,3448.0,300346.SZ,300346,南大光电,元器件,3.22
703,3449.0,002241.SZ,002241,歌尔股份,元器件,3.21
1444,3450.0,300053.SZ,300053,欧比特,半导体,3.2
1060,3451.0,002600.SZ,002600,领益智造,元器件,3.2
2087,3452.0,300708.SZ,300708,聚灿光电,半导体,3.19
3474,3453.0,603738.SH,603738,泰晶科技,元器件,3.17
623,3454.0,002161.SZ,002161,远望谷,通信设备,3.17
305,3455.0,000785.SZ,000785,武汉中商,百货,3.16
3032,3456.0,601360.SH,601360,三六零,互联网,3.16
3207,3457.0,603106.SH,603106,恒银金融,电脑设备,3.15
490,3458.0,002028.SZ,002028,思源电气,电气设备,3.15
2697,3459.0,600679.SH,600679,上海凤凰,文教休闲,3.15
3337,3460.0,603389.SH,603389,亚振家居,家居用品,3.14
3475,3461.0,603739.SH,603739,蔚蓝生物,农业综合,3.14
1010,3462.0,002550.SZ,002550,千红制药,生物制药,3.12
1856,3463.0,300469.SZ,300469,信息发展,软件服务,3.11
1573,3464.0,300183.SZ,300183,东软载波,软件服务,3.11
2054,3465.0,300674.SZ,300674,宇信科技,软件服务,3.11
3334,3466.0,603386.SH,603386,广东骏亚,元器件,3.1
583,3467.0,002121.SZ,002121,科陆电子,电器仪表,3.1
2603,3468.0,600572.SH,600572,康恩贝,中成药,3.09
449,3469.0,000988.SZ,000988,华工科技,电器仪表,3.09
1140,3470.0,002680.SZ,002680,*ST长生,生物制药,3.09
829,3471.0,002368.SZ,002368,太极股份,软件服务,3.08
1866,3472.0,300479.SZ,300479,神思电子,软件服务,3.07
3415,3473.0,603630.SH,603630,拉芳家化,日用化工,3.06
749,3474.0,002288.SZ,002288,超华科技,元器件,3.05
647,3475.0,002185.SZ,002185,华天科技,半导体,3.05
3373,3476.0,603556.SH,603556,海兴电力,电器仪表,3.05
1469,3477.0,300079.SZ,300079,数码科技,通信设备,3.04
3053,3478.0,601598.SH,601598,中国外运,仓储物流,3.03
938,3479.0,002477.SZ,002477,雏鹰农牧,农业综合,3.02
3247,3480.0,603189.SH,603189,网达软件,软件服务,3.01
3446,3481.0,603690.SH,603690,至纯科技,专用机械,3.01
2051,3482.0,300671.SZ,300671,富满电子,半导体,3.0
796,3483.0,002335.SZ,002335,科华恒盛,电气设备,3.0
2229,3484.0,600113.SH,600113,浙江东日,区域地产,2.99
